arm,layer,layer_name,format_a,format_b,control_type,n_concepts,matched_score,matched_ci_low,matched_ci_high,control_score,control_ci_low,control_ci_high,paired_delta,ci_low,ci_high,p_perm_greater,retrieval_top1,retrieval_top5,retrieval_margin
taskvec_a0p25,12,layer_12,pairwise,feature_listing,lexical,128,0.7996878097765148,0.7988948046695441,0.8002785821212456,0.7984132189303637,0.7979303724598139,0.7989137363270856,0.0012745908461511135,0.0006094291806221008,0.0018826518906280396,0.000999000999000999,0.03125,0.14453125,-0.004411652684211731
taskvec_a0p25,12,layer_12,pairwise,feature_listing,category_proxy,128,0.7996878097765148,0.7990007406217046,0.8003083804855123,0.7992355250753462,0.7986522440216504,0.7997877895832062,0.00045228470116853714,0.00011981744319200516,0.000733462045900523,0.011988011988011988,0.03125,0.14453125,-0.004411652684211731
taskvec_a0p25,12,layer_12,__mean__,__mean__,random,128,0.8450843505561352,0.8444052972559196,0.8457897382439113,0.8426838996820152,0.8421845683284724,0.8432071398672027,0.002400450874119997,0.0019270966683203978,0.002922102622687816,0.000999000999000999,0.052083333333333336,0.171875,-0.004094760321701567
taskvec_a0p25,12,layer_12,__mean__,__mean__,close_neighbor,128,0.8450843505561352,0.8444046741312681,0.8457788846300294,0.8449590670255324,0.8444003824338627,0.8455468343997685,0.0001252835306028525,-0.0001858705732350548,0.0004060413688421246,0.23276723276723277,0.052083333333333336,0.171875,-0.004094760321701567
taskvec_a0p25,12,layer_12,__mean__,__mean__,far_neighbor,128,0.8450843505561352,0.8444155086452763,0.8457218995123791,0.8412544530195495,0.8408174403826706,0.8416824364025767,0.003829897536585728,0.003252451529260724,0.004447436224048336,0.000999000999000999,0.052083333333333336,0.171875,-0.004094760321701567
taskvec_a0p25,12,layer_12,__mean__,__mean__,lexical,128,0.8450843505561352,0.8443774070008657,0.8457004155847244,0.843090008944273,0.8425406610321563,0.8436180901015177,0.0019943416118621826,0.0014085934419805805,0.002562708333910753,0.000999000999000999,0.052083333333333336,0.171875,-0.004094760321701567
taskvec_a0p25,12,layer_12,__mean__,__mean__,category_proxy,128,0.8450843505561352,0.8443810814409517,0.8457399181905202,0.8445081693741182,0.843954532655577,0.845023616818556,0.000576181182016929,0.0001847546547651291,0.0009227449462438619,0.008658008658008658,0.052083333333333336,0.171875,-0.004094760321701567
taskvec_a0p25,13,layer_13,triplet,pairwise,random,128,0.808247615583241,0.8036756573012098,0.8126882123062387,0.7775406236760318,0.7739960905979387,0.781238239677623,0.030706991907209158,0.02625303780660033,0.035405786579940465,0.000999000999000999,0.08984375,0.35546875,-0.019857593812048435
taskvec_a0p25,13,layer_13,triplet,pairwise,close_neighbor,128,0.808247615583241,0.803565677930601,0.8126644550240598,0.8112877584062517,0.8076827258453705,0.8146520449081436,-0.003040142823010683,-0.0062766670482233165,0.00017992865759879293,0.973026973026973,0.08984375,0.35546875,-0.019857593812048435
taskvec_a0p25,13,layer_13,triplet,pairwise,far_neighbor,128,0.808247615583241,0.8038030414376408,0.8118840699782595,0.7684980784542859,0.7655071414774284,0.7713976203231141,0.039749537128955126,0.03585190087324008,0.04396764052798972,0.000999000999000999,0.08984375,0.35546875,-0.019857593812048435
taskvec_a0p25,13,layer_13,triplet,pairwise,lexical,128,0.808247615583241,0.8030605317675509,0.8126614942681044,0.7824169117957354,0.7780108665116131,0.7856624545995146,0.025830703787505627,0.021882387204095723,0.029435930924955753,0.000999000999000999,0.08984375,0.35546875,-0.019857593812048435
taskvec_a0p25,13,layer_13,triplet,pairwise,category_proxy,128,0.808247615583241,0.8042905163369142,0.8119205018156208,0.8031539064832032,0.7986404530471191,0.8070365931023844,0.005093709100037813,0.0010779631673358383,0.009091867331881071,0.002997002997002997,0.08984375,0.35546875,-0.019857593812048435
taskvec_a0p25,13,layer_13,triplet,feature_listing,random,128,0.7582372357137501,0.7546661473694257,0.7618969630333595,0.7458420298062265,0.743282285600435,0.7481152691063471,0.012395205907523632,0.009394343430176377,0.015675768663641065,0.000999000999000999,0.1171875,0.2890625,-0.01705862139351666
taskvec_a0p25,13,layer_13,triplet,feature_listing,close_neighbor,128,0.7582372357137501,0.7545980880851857,0.7619126220582985,0.7587274732068181,0.7558673531631939,0.7615043344325386,-0.0004902374930679798,-0.002928279631305486,0.0020292631583288287,0.6463536463536463,0.1171875,0.2890625,-0.01705862139351666
taskvec_a0p25,13,layer_13,triplet,feature_listing,far_neighbor,128,0.7582372357137501,0.7546955183148384,0.7621191922575236,0.7447210717946291,0.742215966898948,0.7467849010950885,0.013516163919121027,0.01125022426713258,0.015954590367618943,0.000999000999000999,0.1171875,0.2890625,-0.01705862139351666
taskvec_a0p25,13,layer_13,triplet,feature_listing,lexical,128,0.7582372357137501,0.7544037424726412,0.7619987669517286,0.7473217863589525,0.7445734954904765,0.7498474271269515,0.010915449354797602,0.008447636640630663,0.013391319161746648,0.000999000999000999,0.1171875,0.2890625,-0.01705862139351666
taskvec_a0p25,13,layer_13,triplet,feature_listing,category_proxy,128,0.7582372357137501,0.7545610959292389,0.7618893570266664,0.7560763107612729,0.7534334392752499,0.7589606465771794,0.0021609249524772167,-0.000205591635312885,0.0049736927845515306,0.057942057942057944,0.1171875,0.2890625,-0.01705862139351666
taskvec_a0p25,13,layer_13,pairwise,feature_listing,random,128,0.7837269329465926,0.7805615866207518,0.7861246337648481,0.7773304316215217,0.7753301338641905,0.7789760627201758,0.006396501325070858,0.004120627802331,0.008412477700039745,0.000999000999000999,0.05078125,0.1953125,-0.007640219759196043
taskvec_a0p25,13,layer_13,pairwise,feature_listing,close_neighbor,128,0.7837269329465926,0.7803994965041057,0.7859097948297858,0.7841872181743383,0.7824611522024497,0.7857177051366306,-0.0004602852277457714,-0.00230176419718191,0.000727435282897204,0.6853146853146853,0.05078125,0.1953125,-0.007640219759196043
taskvec_a0p25,13,layer_13,pairwise,feature_listing,far_neighbor,128,0.7837269329465926,0.7804298840695992,0.7860348104499281,0.7705370583571494,0.7677975596277975,0.7724328531650826,0.013189874589443207,0.011150296567939222,0.014759267645422368,0.000999000999000999,0.05078125,0.1953125,-0.007640219759196043
taskvec_a0p25,13,layer_13,pairwise,feature_listing,lexical,128,0.7837269329465926,0.7806631756247953,0.7859144515590742,0.7792478883638978,0.7773134726565332,0.7806760979816317,0.004479044582694769,0.0024716210435144605,0.00615007005399093,0.000999000999000999,0.05078125,0.1953125,-0.007640219759196043
taskvec_a0p25,13,layer_13,pairwise,feature_listing,category_proxy,128,0.7837269329465926,0.7802389287622645,0.7859028325416147,0.7827337356284261,0.7807013844838366,0.7848094556480646,0.0009931973181664944,-0.0008979331352747976,0.0030502497102133912,0.1958041958041958,0.05078125,0.1953125,-0.007640219759196043
taskvec_a0p25,13,layer_13,__mean__,__mean__,random,128,0.7834039280811945,0.7796344637637956,0.7869032697014822,0.76690436170126,0.7642028366875214,0.769443190501382,0.01649956637993455,0.013256003013035903,0.019831344314540426,0.000999000999000999,0.0859375,0.2799479166666667,-0.014852144988253713
taskvec_a0p25,13,layer_13,__mean__,__mean__,close_neighbor,128,0.7834039280811945,0.7795210875066308,0.786828957304048,0.784734149929136,0.7820037437370048,0.7872913614924375,-0.001330221847941478,-0.0038355702922369048,0.0009788756996082753,0.7682317682317682,0.0859375,0.2799479166666667,-0.014852144988253713
taskvec_a0p25,13,layer_13,__mean__,__mean__,far_neighbor,128,0.7834039280811945,0.7796428146073594,0.7866793575619037,0.7612520695353547,0.7585068893347247,0.7635384581944283,0.022151858545839787,0.01941747390277063,0.024893832847010345,0.000999000999000999,0.0859375,0.2799479166666667,-0.014852144988253713
taskvec_a0p25,13,layer_13,__mean__,__mean__,lexical,128,0.7834039280811945,0.7793758166216623,0.786858237592969,0.7696621955061952,0.7666326115528742,0.7720619932360325,0.013741732574999332,0.010933881629413616,0.01632577338023111,0.000999000999000999,0.0859375,0.2799479166666667,-0.014852144988253713
taskvec_a0p25,13,layer_13,__mean__,__mean__,category_proxy,128,0.7834039280811945,0.7796968470094726,0.7865708971279674,0.7806546509576341,0.7775917589354018,0.7836022317758761,0.0027492771235605082,-8.52053441728144e-06,0.00570526994221533,0.08558108558108558,0.0859375,0.2799479166666667,-0.014852144988253713
taskvec_a0p25,14,layer_14,triplet,pairwise,random,128,0.7900275313295424,0.7865245023160241,0.7937299924204126,0.7569824014790356,0.7534092957386747,0.7600415293476545,0.03304512985050678,0.029441131511703134,0.03715147927869111,0.000999000999000999,0.08203125,0.28125,-0.01924533024430275
taskvec_a0p25,14,layer_14,triplet,pairwise,close_neighbor,128,0.7900275313295424,0.7863970743957907,0.7939028146443888,0.792325294110924,0.7883134535630234,0.7958650289452635,-0.002297762781381607,-0.004349055525381118,-0.0002060383092612043,0.98001998001998,0.08203125,0.28125,-0.01924533024430275
taskvec_a0p25,14,layer_14,triplet,pairwise,far_neighbor,128,0.7900275313295424,0.7853911551181227,0.7933498736470938,0.7411280767992139,0.7374458021484316,0.7443982467986643,0.04889945453032851,0.04436168641550466,0.05374876752030104,0.000999000999000999,0.08203125,0.28125,-0.01924533024430275
taskvec_a0p25,14,layer_14,triplet,pairwise,lexical,128,0.7900275313295424,0.7860442029661499,0.793784123682417,0.7637236365117133,0.7587797536049038,0.7675707431859337,0.026303894817829132,0.022025180235505103,0.029729204915929584,0.000999000999000999,0.08203125,0.28125,-0.01924533024430275
taskvec_a0p25,14,layer_14,triplet,pairwise,category_proxy,128,0.7900275313295424,0.7860350593808108,0.7942807282903231,0.7842003395780921,0.7803097198135219,0.7884974977583624,0.0058271917514503,0.002999666635878384,0.00838156595127657,0.000999000999000999,0.08203125,0.28125,-0.01924533024430275
taskvec_a0p25,14,layer_14,triplet,feature_listing,random,128,0.7141184667125344,0.7120823636418209,0.7161508304066956,0.7002305160276592,0.6985630401060916,0.7020101577276364,0.01388795068487525,0.012293764529749751,0.015799833380151538,0.000999000999000999,0.09765625,0.265625,-0.011596702970564365
taskvec_a0p25,14,layer_14,triplet,feature_listing,close_neighbor,128,0.7141184667125344,0.7119378446717747,0.7160872294334695,0.7130742180161178,0.7109721715096384,0.7152852866332978,0.0010442486964166164,-4.233652725815758e-06,0.002076618990395218,0.030969030969030968,0.09765625,0.265625,-0.011596702970564365
taskvec_a0p25,14,layer_14,triplet,feature_listing,far_neighbor,128,0.7141184667125344,0.7117919028154575,0.7163611933356151,0.6896225172095001,0.6879201416391879,0.6910272937850095,0.024495949503034353,0.02223343135556206,0.026894896279554815,0.000999000999000999,0.09765625,0.265625,-0.011596702970564365
taskvec_a0p25,14,layer_14,triplet,feature_listing,lexical,128,0.7141184667125344,0.7118986937683076,0.716244616813492,0.7030919301323593,0.7009053660091012,0.7051459043519571,0.011026536580175161,0.009537333203479648,0.012866765342187137,0.000999000999000999,0.09765625,0.265625,-0.011596702970564365
taskvec_a0p25,14,layer_14,triplet,feature_listing,category_proxy,128,0.7141184667125344,0.7120272861327976,0.7162241697660647,0.7108004242181778,0.7088716767611913,0.7129667621455156,0.0033180424943566322,0.002203803148586303,0.004336233483627436,0.000999000999000999,0.09765625,0.265625,-0.011596702970564365
taskvec_a0p25,14,layer_14,pairwise,feature_listing,random,128,0.7374936724081635,0.7349415104603395,0.7395006806473248,0.7299608467146754,0.7281147160334512,0.7318757210625335,0.007532825693488121,0.005627772572916001,0.0092010184074752,0.000999000999000999,0.0546875,0.16796875,-0.012797865783795714
taskvec_a0p25,14,layer_14,pairwise,feature_listing,close_neighbor,128,0.7374936724081635,0.7344847792875953,0.7396693972987123,0.73732267646119,0.7355483087711037,0.7393234943621791,0.00017099594697356224,-0.0010388959548436104,0.0012207711813971385,0.4065934065934066,0.0546875,0.16796875,-0.012797865783795714
taskvec_a0p25,14,layer_14,pairwise,feature_listing,far_neighbor,128,0.7374936724081635,0.7350362968514673,0.7394955048221163,0.7244977415539324,0.7229516111314297,0.7257245148415677,0.01299593085423112,0.01187693610554561,0.01418398682726547,0.000999000999000999,0.0546875,0.16796875,-0.012797865783795714
taskvec_a0p25,14,layer_14,pairwise,feature_listing,lexical,128,0.7374936724081635,0.7348528106114827,0.7397131143370643,0.7327685849741101,0.7309547815355473,0.734295554482378,0.004725087434053421,0.0030148805468343197,0.006433954334352165,0.000999000999000999,0.0546875,0.16796875,-0.012797865783795714
taskvec_a0p25,14,layer_14,pairwise,feature_listing,category_proxy,128,0.7374936724081635,0.7349806995713152,0.7398991886875592,0.7359495926648378,0.734158234577626,0.7376566987484694,0.0015440797433257103,6.566590163856748e-05,0.0029545156983658664,0.01998001998001998,0.0546875,0.16796875,-0.012797865783795714
taskvec_a0p25,14,layer_14,__mean__,__mean__,random,128,0.7472132234834135,0.7445161254727282,0.7497938344914776,0.7290579214071234,0.7266956839594059,0.7313091360459415,0.018155302076290052,0.015787556204789627,0.020717443688772614,0.000999000999000999,0.078125,0.23828125,-0.014546632999554276
taskvec_a0p25,14,layer_14,__mean__,__mean__,close_neighbor,128,0.7472132234834135,0.7442732327850535,0.7498864804588569,0.747574062862744,0.7449446446145885,0.7501579366469135,-0.0003608393793304761,-0.001797395044316848,0.0010304506208437174,0.47252747252747246,0.078125,0.23828125,-0.014546632999554276
taskvec_a0p25,14,layer_14,__mean__,__mean__,far_neighbor,128,0.7472132234834135,0.7440731182616825,0.7497355239349418,0.7184161118542155,0.716105851639683,0.7203833518084138,0.028797111629197996,0.026157351292204107,0.03160921687570711,0.000999000999000999,0.078125,0.23828125,-0.014546632999554276
taskvec_a0p25,14,layer_14,__mean__,__mean__,lexical,128,0.7472132234834135,0.7442652357819801,0.7499139516109912,0.7331947172060609,0.7302133003831841,0.7356707340067562,0.014018506277352571,0.011525797995273023,0.016343308197489626,0.000999000999000999,0.078125,0.23828125,-0.014546632999554276
taskvec_a0p25,14,layer_14,__mean__,__mean__,category_proxy,128,0.7472132234834135,0.7443476816949746,0.7501346955813157,0.7436501188203692,0.7411132103841132,0.7463736528841158,0.0035631046630442142,0.0017563785620344178,0.005224105044423291,0.007326007326007325,0.078125,0.23828125,-0.014546632999554276
taskvec_a0p25,15,layer_15,triplet,pairwise,random,128,0.7930175960063934,0.7893812112510205,0.7972068645060062,0.7607940952293575,0.7574852848541923,0.7636841331725008,0.03222350077703595,0.028858616098295896,0.035717460117302834,0.000999000999000999,0.13671875,0.47265625,-0.018811862915754318
taskvec_a0p25,15,layer_15,triplet,pairwise,close_neighbor,128,0.7930175960063934,0.788742352987174,0.7967542566941119,0.7928284895606339,0.78934864718467,0.7958368746680208,0.00018910644575953484,-0.0022643783362582327,0.00195636978605762,0.44555444555444557,0.13671875,0.47265625,-0.018811862915754318
taskvec_a0p25,15,layer_15,triplet,pairwise,far_neighbor,128,0.7930175960063934,0.7885927221737802,0.7970792656182312,0.7446051612496376,0.7406805134145543,0.7485251437756233,0.04841243475675583,0.04368736674077809,0.05380984391085803,0.000999000999000999,0.13671875,0.47265625,-0.018811862915754318
taskvec_a0p25,15,layer_15,triplet,pairwise,lexical,128,0.7930175960063934,0.7884497171035036,0.7970666388864629,0.766505032312125,0.7630230563692748,0.7706171056604945,0.026512563694268465,0.02307186375837773,0.030233769852202382,0.000999000999000999,0.13671875,0.47265625,-0.018811862915754318
taskvec_a0p25,15,layer_15,triplet,pairwise,category_proxy,128,0.7930175960063934,0.7888061090721749,0.7963917725952342,0.7846119566820562,0.78064976882888,0.7875108736334369,0.008405639324337244,0.005968785402365029,0.01089897232595831,0.000999000999000999,0.13671875,0.47265625,-0.018811862915754318
taskvec_a0p25,15,layer_15,triplet,feature_listing,random,128,0.7017801171168685,0.6985792735475116,0.7042999239987694,0.6861172202043235,0.6840389956603758,0.6879315738449805,0.015662896912544966,0.013547824730630964,0.017959665623493493,0.000999000999000999,0.0859375,0.31640625,-0.01398219889961183
taskvec_a0p25,15,layer_15,triplet,feature_listing,close_neighbor,128,0.7017801171168685,0.6989555087056942,0.704343935160432,0.7009157594293356,0.6985394399729558,0.7031703053158708,0.0008643576875329018,-0.00022304285084828732,0.002153401274699717,0.08691308691308691,0.0859375,0.31640625,-0.01398219889961183
taskvec_a0p25,15,layer_15,triplet,feature_listing,far_neighbor,128,0.7017801171168685,0.6995574642322027,0.7043068629107438,0.6761547359637916,0.6744664364494384,0.6779678473249078,0.025625381153076887,0.02370595099637285,0.02790280192857608,0.000999000999000999,0.0859375,0.31640625,-0.01398219889961183
taskvec_a0p25,15,layer_15,triplet,feature_listing,lexical,128,0.7017801171168685,0.6991786082508042,0.7038342403015122,0.6860238229855895,0.6839554882142693,0.687628731050063,0.01575629413127899,0.013222944200970232,0.01790317406412214,0.000999000999000999,0.0859375,0.31640625,-0.01398219889961183
taskvec_a0p25,15,layer_15,triplet,feature_listing,category_proxy,128,0.7017801171168685,0.6995090503245592,0.7043257373967208,0.6983794085681438,0.6966169230057858,0.70043244457338,0.0034007085487246513,0.001961748662870377,0.0048169830115512,0.000999000999000999,0.0859375,0.31640625,-0.01398219889961183
taskvec_a0p25,15,layer_15,pairwise,feature_listing,random,128,0.7106964662671089,0.7083001491962932,0.7133843587362207,0.6978607955388725,0.6959935519262217,0.6996658055461011,0.012835670728236437,0.010742789728101342,0.014707358402665703,0.000999000999000999,0.09765625,0.35546875,-0.011068188352510333
taskvec_a0p25,15,layer_15,pairwise,feature_listing,close_neighbor,128,0.7106964662671089,0.7080511543550528,0.7128637523506768,0.7106539774686098,0.7086974735488184,0.7124184150481596,4.248879849910736e-05,-0.0010255887871608138,0.0012324214447289685,0.4695304695304695,0.09765625,0.35546875,-0.011068188352510333
taskvec_a0p25,15,layer_15,pairwise,feature_listing,far_neighbor,128,0.7106964662671089,0.708137426560279,0.7130699813715182,0.6888989633880556,0.6873414732282981,0.6901733285747469,0.021797502879053354,0.020086605742108077,0.023419451259542257,0.000999000999000999,0.09765625,0.35546875,-0.011068188352510333
taskvec_a0p25,15,layer_15,pairwise,feature_listing,lexical,128,0.7106964662671089,0.7078075474593788,0.7128994131810031,0.7002700548619032,0.6987329647061415,0.7018685011425987,0.010426411405205727,0.00846248131711036,0.012430156138725579,0.000999000999000999,0.09765625,0.35546875,-0.011068188352510333
taskvec_a0p25,15,layer_15,pairwise,feature_listing,category_proxy,128,0.7106964662671089,0.7078332412987948,0.7127503703930416,0.7079457202926278,0.7060902883065865,0.7096618456882424,0.002750745974481106,0.0011899993871338666,0.004078373638913035,0.000999000999000999,0.09765625,0.35546875,-0.011068188352510333
taskvec_a0p25,15,layer_15,__mean__,__mean__,random,128,0.735164726463457,0.7320868779982751,0.7382970490803321,0.7149240369908512,0.71250594414693,0.7170938375211943,0.020240689472605784,0.01771641018567607,0.022794828047820678,0.000999000999000999,0.10677083333333333,0.3815104166666667,-0.014620750055958828
taskvec_a0p25,15,layer_15,__mean__,__mean__,close_neighbor,128,0.735164726463457,0.7319163386826403,0.7379873147350736,0.7347994088195264,0.732195186902148,0.7371418650106838,0.00036531764393051464,-0.001171003324755778,0.0017807308351621015,0.33399933399933407,0.10677083333333333,0.3815104166666667,-0.014620750055958828
taskvec_a0p25,15,layer_15,__mean__,__mean__,far_neighbor,128,0.735164726463457,0.7320958709887538,0.7381520366334978,0.7032196202004949,0.700829474364097,0.7055554398917593,0.03194510626296202,0.029159974493086337,0.03504403236632545,0.000999000999000999,0.10677083333333333,0.3815104166666667,-0.014620750055958828
taskvec_a0p25,15,layer_15,__mean__,__mean__,lexical,128,0.735164726463457,0.7318119576045623,0.7379334307896593,0.7175996367198726,0.7152371697632285,0.7200381126177188,0.017565089743584394,0.014919096425486106,0.020189033351683365,0.000999000999000999,0.10677083333333333,0.3815104166666667,-0.014620750055958828
taskvec_a0p25,15,layer_15,__mean__,__mean__,category_proxy,128,0.735164726463457,0.7320494668985096,0.7378226267949989,0.7303123618476093,0.7277856600470841,0.7325350546316866,0.004852364615847667,0.003040177817456425,0.006598109658807516,0.000999000999000999,0.10677083333333333,0.3815104166666667,-0.014620750055958828
taskvec_a0p25,16,layer_16,triplet,pairwise,random,128,0.7910863514989614,0.7860178221249953,0.7954065038822591,0.6947190384380519,0.6899374569882639,0.7001535383984446,0.09636731306090951,0.09077281936770305,0.10254735258640721,0.000999000999000999,0.3671875,0.87109375,-0.0064816337544471025
taskvec_a0p25,16,layer_16,triplet,pairwise,close_neighbor,128,0.7910863514989614,0.7865887667168863,0.7956551459152251,0.7888409877195954,0.7845317333354614,0.7934923263033852,0.0022453637793660164,-0.0009905198239721356,0.004721737396903335,0.07292707292707293,0.3671875,0.87109375,-0.0064816337544471025
taskvec_a0p25,16,layer_16,triplet,pairwise,far_neighbor,128,0.7910863514989614,0.7863346695783549,0.7956635725451633,0.6609287327155471,0.6565167507040315,0.6659540137392469,0.13015761878341436,0.1257672869716771,0.1348694396787323,0.000999000999000999,0.3671875,0.87109375,-0.0064816337544471025
taskvec_a0p25,16,layer_16,triplet,pairwise,lexical,128,0.7910863514989614,0.7866762511665002,0.7954895057366229,0.7065961784683168,0.70112513913773,0.7150531469960697,0.08449017303064466,0.0775665967958048,0.09140410129912198,0.000999000999000999,0.3671875,0.87109375,-0.0064816337544471025
taskvec_a0p25,16,layer_16,triplet,pairwise,category_proxy,128,0.7910863514989614,0.7867226750706322,0.7948844854603522,0.7690284722484648,0.7638028078479693,0.7734841463621706,0.022057879250496626,0.017612300941254943,0.026283335289917883,0.000999000999000999,0.3671875,0.87109375,-0.0064816337544471025
taskvec_a0p25,16,layer_16,triplet,feature_listing,random,128,0.6559528675861657,0.6532068082597107,0.6592188054230064,0.6060266415588558,0.6027193938847631,0.6094821156351827,0.049926226027309895,0.04651123867370188,0.05360670792870223,0.000999000999000999,0.37890625,0.78515625,-0.006006583105772734
taskvec_a0p25,16,layer_16,triplet,feature_listing,close_neighbor,128,0.6559528675861657,0.6529464889899828,0.6594042628072202,0.6511348183266819,0.6488432551734149,0.6536046667140909,0.004818049259483814,0.003165563382208347,0.006719642097596078,0.000999000999000999,0.37890625,0.78515625,-0.006006583105772734
taskvec_a0p25,16,layer_16,triplet,feature_listing,far_neighbor,128,0.6559528675861657,0.6523785275174305,0.6589374794741161,0.5843676934018731,0.5816381778451614,0.5873928564484231,0.07158517418429255,0.06926141184521839,0.07405891056405381,0.000999000999000999,0.37890625,0.78515625,-0.006006583105772734
taskvec_a0p25,16,layer_16,triplet,feature_listing,lexical,128,0.6559528675861657,0.6530907575972378,0.6593081837636419,0.6107195736840367,0.6070241599809378,0.6144160422612913,0.045233293902128935,0.04114961489103734,0.049229258205741644,0.000999000999000999,0.37890625,0.78515625,-0.006006583105772734
taskvec_a0p25,16,layer_16,triplet,feature_listing,category_proxy,128,0.6559528675861657,0.652980264427606,0.6588285410427488,0.6437347321771085,0.6415155048132875,0.6462649758439512,0.01221813540905714,0.010349661076907069,0.014663675741758198,0.000999000999000999,0.37890625,0.78515625,-0.006006583105772734
taskvec_a0p25,16,layer_16,pairwise,feature_listing,random,128,0.6739720948971808,0.6710521469241939,0.6769460271461867,0.6258067735470831,0.6227185457828455,0.6289226110675372,0.048165321350097656,0.04473437961423769,0.05175041729817167,0.000999000999000999,0.30859375,0.80859375,-0.005315500544384122
taskvec_a0p25,16,layer_16,pairwise,feature_listing,close_neighbor,128,0.6739720948971808,0.6709750593872741,0.6766769103589467,0.6734287259168923,0.6710393206449226,0.6757519036997109,0.0005433689802885056,-0.0008608801057562232,0.0019392912276089175,0.25374625374625376,0.30859375,0.80859375,-0.005315500544384122
taskvec_a0p25,16,layer_16,pairwise,feature_listing,far_neighbor,128,0.6739720948971808,0.6712217081920244,0.6766709763673134,0.6049320138990879,0.6028604991384782,0.6070125608472153,0.06904008099809289,0.06668106680735945,0.07106322677573189,0.000999000999000999,0.30859375,0.80859375,-0.005315500544384122
taskvec_a0p25,16,layer_16,pairwise,feature_listing,lexical,128,0.6739720948971808,0.6710481201414951,0.6767677226103842,0.6315498887561262,0.6284664417151362,0.6347987709799782,0.04242220614105463,0.03789290983695537,0.046378219057805835,0.000999000999000999,0.30859375,0.80859375,-0.005315500544384122
taskvec_a0p25,16,layer_16,pairwise,feature_listing,category_proxy,128,0.6739720948971808,0.6708576702862047,0.6768251629080624,0.6640385924838483,0.6616160782286897,0.6666243468411267,0.009933502413332462,0.007694953680038452,0.012392739148344843,0.000999000999000999,0.30859375,0.80859375,-0.005315500544384122
taskvec_a0p25,16,layer_16,__mean__,__mean__,random,128,0.707003771327436,0.7034255924362999,0.7105237788171507,0.6421841511813303,0.6384584655519575,0.6461860883670548,0.06481962014610569,0.060672812551880874,0.06930149260442704,0.000999000999000999,0.3515625,0.8216145833333334,-0.00593457246820132
taskvec_a0p25,16,layer_16,__mean__,__mean__,close_neighbor,128,0.707003771327436,0.7035034383647144,0.7105787730271307,0.7044681773210565,0.7014714363845996,0.707616298905729,0.0025355940063794455,0.000438054484159996,0.0044602235740361105,0.10922410922410923,0.3515625,0.8216145833333334,-0.00593457246820132
taskvec_a0p25,16,layer_16,__mean__,__mean__,far_neighbor,128,0.707003771327436,0.7033116350959366,0.7104240094621975,0.6167428133388361,0.6136718092292237,0.6201198103449618,0.09026095798859994,0.08723658854141832,0.09333052567283934,0.000999000999000999,0.3515625,0.8216145833333334,-0.00593457246820132
taskvec_a0p25,16,layer_16,__mean__,__mean__,lexical,128,0.707003771327436,0.703605042968411,0.7105218040368829,0.6496218803028265,0.6455385802779346,0.6547559867457796,0.05738189102460941,0.05220304050793251,0.06233719285422315,0.000999000999000999,0.3515625,0.8216145833333334,-0.00593457246820132
taskvec_a0p25,16,layer_16,__mean__,__mean__,category_proxy,128,0.707003771327436,0.703520203261481,0.7101793964703879,0.6922672656364739,0.6889781302966488,0.6954578230157494,0.014736505690962076,0.011885638566066822,0.01777991672667364,0.000999000999000999,0.3515625,0.8216145833333334,-0.00593457246820132
taskvec_a0p25,17,layer_17,triplet,pairwise,random,128,0.806370921432972,0.8017462884774431,0.8106492913328112,0.7004524227231741,0.6953382133273408,0.7052260394208133,0.10591849870979786,0.09981584541965276,0.11141637740656733,0.000999000999000999,0.37890625,0.9453125,-0.005014150869101286
taskvec_a0p25,17,layer_17,triplet,pairwise,close_neighbor,128,0.806370921432972,0.8020572005654685,0.8105050552869215,0.8052296205423772,0.8006082265637815,0.8089788827695884,0.0011413008905947208,-0.001692584075499326,0.003667106293141842,0.22477522477522477,0.37890625,0.9453125,-0.005014150869101286
taskvec_a0p25,17,layer_17,triplet,pairwise,far_neighbor,128,0.806370921432972,0.801152419229038,0.8097656834754161,0.6687613083049655,0.665198902238626,0.6726041670539417,0.13760961312800646,0.13282391292741522,0.14223846640670673,0.000999000999000999,0.37890625,0.9453125,-0.005014150869101286
taskvec_a0p25,17,layer_17,triplet,pairwise,lexical,128,0.806370921432972,0.8021817277302035,0.8101892916951329,0.7129387450404465,0.7062410111073405,0.7197985610575415,0.09343217639252543,0.08695204271934927,0.10042164294281974,0.000999000999000999,0.37890625,0.9453125,-0.005014150869101286
taskvec_a0p25,17,layer_17,triplet,pairwise,category_proxy,128,0.806370921432972,0.8018634482752531,0.8106008208822459,0.7804827061481774,0.7751734534977004,0.7851784332306124,0.02588821528479457,0.02075453121215105,0.030388025788124648,0.000999000999000999,0.37890625,0.9453125,-0.005014150869101286
taskvec_a0p25,17,layer_17,triplet,feature_listing,random,128,0.6718327454291284,0.6691008162102662,0.6746694330126047,0.6242219470441341,0.6215239591663704,0.6276122445007786,0.04761079838499427,0.04440990100847557,0.05102366250939667,0.000999000999000999,0.3515625,0.8046875,-0.006600748980417848
taskvec_a0p25,17,layer_17,triplet,feature_listing,close_neighbor,128,0.6718327454291284,0.669090077385772,0.6747527143335901,0.6671378216706216,0.6653703297837638,0.6690606348682195,0.004694923758506775,0.002638053009286523,0.006508080067578703,0.000999000999000999,0.3515625,0.8046875,-0.006600748980417848
