arm,layer,layer_name,format_a,format_b,n_concepts,same_similarity,same_similarity_ci_low,same_similarity_ci_high,random_similarity,random_similarity_ci_low,random_similarity_ci_high,close_neighbor_similarity,close_neighbor_similarity_ci_low,close_neighbor_similarity_ci_high,far_neighbor_similarity,far_neighbor_similarity_ci_low,far_neighbor_similarity_ci_high,same_minus_random,same_minus_random_ci_low,same_minus_random_ci_high,same_minus_close_neighbor,same_minus_close_neighbor_ci_low,same_minus_close_neighbor_ci_high,same_minus_far_neighbor,same_minus_far_neighbor_ci_low,same_minus_far_neighbor_ci_high,retrieval_top1,retrieval_top5,retrieval_margin
lowrank,20,layer_20,pairwise,feature_listing,128,0.49858981114812195,0.49224152201786636,0.5052060001762584,0.44871916179545224,0.4421305753407069,0.45495109009789303,0.4978093411773443,0.4911872642638627,0.5043282868980896,0.4276371474843472,0.42326379435835404,0.4319809914450161,0.049870649352669716,0.04791378794470802,0.051854235399514434,0.0007804699707776308,-0.001924630516441539,0.0033317559224087727,0.07095266366377473,0.06640092743909917,0.07588935386156663,0.12109375,0.57421875,-0.02754116803407669
lowrank,20,layer_20,__mean__,__mean__,128,0.5396427530019233,0.5339824011316524,0.5454671750039173,0.489920358095939,0.48518717928673133,0.49452804123866373,0.5409548240713775,0.5358660030838412,0.5460400110130043,0.46768005929576856,0.46392813952212847,0.47147143891973736,0.0497223949059844,0.04649566323496401,0.05278213531904233,-0.0013120710694541533,-0.004575352595808605,0.0021977615814345566,0.07196269370615482,0.06788632628934768,0.07612975639640353,0.11067708333333333,0.5638020833333334,-0.026444417734940846
lowrank,21,layer_21,triplet,pairwise,128,0.43482487136498094,0.42875192369683646,0.44128714910475536,0.3828795957379043,0.37976482961676084,0.3863657781272195,0.42897167080082,0.4236386776145082,0.4346301207784563,0.3626061165705323,0.3587796928011812,0.3666597225703299,0.051945275627076626,0.04711262172786519,0.056790566496783865,0.005853200564160943,0.0022986166703049095,0.010109637066489085,0.07221875479444861,0.06813432475319132,0.07633912020246499,0.16015625,0.54296875,-0.019665618427097797
lowrank,21,layer_21,triplet,feature_listing,128,0.6357282213866711,0.630153813760262,0.6411893926793709,0.5892044068314135,0.5841150166699662,0.5940646277740598,0.6508240862749517,0.6464529042015783,0.6549870740971528,0.5667899469844997,0.5630929186125286,0.5704144940944389,0.04652381455525756,0.04367515977937728,0.04987677345052362,-0.01509586488828063,-0.019099416851531714,-0.011112148931715637,0.06893827440217137,0.06504554110579193,0.0728267103433609,0.015625,0.4765625,-0.05040309764444828
lowrank,21,layer_21,pairwise,feature_listing,128,0.49297441076487303,0.48508303437847644,0.5004282615554985,0.4466786414850503,0.4394133035209961,0.45369385826052167,0.4919850477017462,0.4848746840725653,0.49895279632764866,0.42841762490570545,0.42334841351257635,0.4328995331539772,0.04629576927982271,0.04446933548897505,0.04807859729626216,0.0009893630631268024,-0.0015873356373049317,0.0035393516824115054,0.06455678585916758,0.05976088201859966,0.0691342858131975,0.12890625,0.52734375,-0.03075547842308879
lowrank,21,layer_21,__mean__,__mean__,128,0.5211758345055083,0.5146629239451916,0.5276349344465415,0.47292088135145605,0.4677643832692411,0.478041421387267,0.5239269349258393,0.5183220886295506,0.5295233304010859,0.4526045628202458,0.4484070083087621,0.4566579166062487,0.048254953154052295,0.045085705665405845,0.05158197908118988,-0.0027511004203309617,-0.006129378606177246,0.0008456132723949841,0.06857127168526252,0.06431358262586097,0.0727667054530078,0.1015625,0.515625,-0.03360806483154496
lowrank,22,layer_22,triplet,pairwise,128,0.48719523777253926,0.481357892556116,0.49366575793828815,0.4165034191682935,0.41304572379449384,0.41981900727842003,0.47906829114072025,0.4735022946726531,0.48423535452457145,0.3986271854955703,0.3941416395828128,0.40302112587960437,0.07069181860424578,0.06565541393356397,0.07562231870251708,0.00812694663181901,0.004554051504237577,0.011546306370291859,0.08856805227696896,0.08424532251665369,0.09325352037558332,0.28125,0.734375,-0.011457128450274467
lowrank,22,layer_22,triplet,feature_listing,128,0.668342923745513,0.6631246188189834,0.6735375698190182,0.5948036164045334,0.589269945921842,0.6000321262748912,0.6869714432395995,0.6816012321272865,0.6918717990978621,0.5704387929290533,0.5655262659420259,0.5749528393731452,0.07353930734097958,0.06987509332830086,0.07739020452136174,-0.018628519494086504,-0.022615607304032892,-0.014580868685152381,0.09790413081645966,0.09329777990933508,0.10266966209746897,0.01171875,0.69140625,-0.040162861347198486
lowrank,22,layer_22,pairwise,feature_listing,128,0.5285113346762955,0.5214796752901748,0.5351875346677843,0.4676299535203725,0.46114335489692165,0.474346419487847,0.5270822471939027,0.5209251724591013,0.5334567493002396,0.45094453752972186,0.44542427897104064,0.45618932432844306,0.06088138115592301,0.05858129279222339,0.06338966910843738,0.001429087482392788,-0.0011904519866220652,0.004127801809227094,0.07756679714657366,0.07227336502983235,0.08285274976515211,0.12890625,0.6484375,-0.02396801160648465
lowrank,22,layer_22,__mean__,__mean__,128,0.5613498320647826,0.5553207288884248,0.5674636208083635,0.4929789963643998,0.48781967487108585,0.4980658510137194,0.5643739938580742,0.558676233086347,0.5698546343075577,0.4733368386514485,0.4683640614986264,0.47805442986039753,0.06837083570038278,0.06470393335136275,0.07213406411077207,-0.0030241617932915688,-0.006417335928805792,0.0003644131647888571,0.08801299341333409,0.08327215581860703,0.09292531074606813,0.140625,0.69140625,-0.02519600046798587
lowrank,23,layer_23,triplet,pairwise,128,0.4827566258609295,0.4773656566452701,0.48829300779034385,0.41269587725400925,0.40911455065943303,0.415847145562293,0.474553843960166,0.4695729935308918,0.4797869604546577,0.3997910595498979,0.3957577291235793,0.4040011947741732,0.07006074860692024,0.06589569329516962,0.07462629141518846,0.008202781900763512,0.004939602949889377,0.011532317177625371,0.08296556631103158,0.07890292962547392,0.08686949993134477,0.29296875,0.73828125,-0.008977002464234829
lowrank,23,layer_23,triplet,feature_listing,128,0.6652808687649667,0.6599488023784943,0.6704836589633487,0.5867242254316807,0.5816284053493291,0.5918876493349672,0.6881496356800199,0.6834974296158179,0.6930969292297959,0.5679957196116447,0.5633559296489693,0.5729217235231772,0.07855664333328605,0.07425145776942373,0.08268648153170943,-0.02286876691505313,-0.027425739262253047,-0.01865939626004547,0.09728514915332198,0.09261161852627993,0.10183956671971828,0.015625,0.6875,-0.041461238637566566
lowrank,23,layer_23,pairwise,feature_listing,128,0.5115032773464918,0.5049075255345088,0.5172700392082333,0.4534600772894919,0.4473396404529922,0.45920249504852106,0.5104718534275889,0.5043901745171752,0.5157472729391884,0.43947643088176847,0.43459358672844245,0.4443501781322993,0.05804320005699992,0.05562078577349894,0.06052055062609724,0.001031423918902874,-0.0015627514978405089,0.0035207770124543454,0.07202684646472335,0.06769497425411827,0.07650753465131857,0.140625,0.671875,-0.02120544435456395
lowrank,23,layer_23,__mean__,__mean__,128,0.5531802573241293,0.5474073281860911,0.5586822353206419,0.4842933933250606,0.47936086548725143,0.4889790966485938,0.5577251110225916,0.5524868658879617,0.5628770542078807,0.4690877366811037,0.4645690818336637,0.4737576988098832,0.06888686399906874,0.06525597894603076,0.07261110785766504,-0.004544853698462248,-0.008016295936734726,-0.0012021006899885843,0.08409252064302564,0.07973650746862404,0.08840553376746053,0.14973958333333334,0.69921875,-0.023881228485455114
lowrank,24,layer_24,triplet,pairwise,128,0.5196202364750206,0.514478027500445,0.5246267867682036,0.45678775687702,0.4531062214518897,0.4605457875819411,0.5122097940184176,0.5076526966178789,0.5165904159715865,0.44745806767605245,0.44373912600567567,0.4511057746130973,0.06283247959800065,0.0589372196525801,0.06684019605745561,0.00741044245660305,0.004573903238633647,0.010350364726036787,0.0721621687989682,0.06888086289400235,0.07590366424410604,0.296875,0.7265625,-0.008616856765002012
lowrank,24,layer_24,triplet,feature_listing,128,0.6830444182269275,0.6780429676058702,0.6880715256556869,0.6087702801451087,0.6037258737720549,0.6138486253563314,0.7061956408433616,0.7014563751174137,0.7110476381611079,0.5947937797755003,0.5902799929608591,0.5994664698257111,0.07427413808181882,0.0698841747478582,0.07815123617183417,-0.023151222616434097,-0.026988811709452422,-0.019306860328651965,0.08825063845142722,0.08320482580456882,0.09287255769595504,0.01953125,0.6640625,-0.040327370166778564
lowrank,24,layer_24,pairwise,feature_listing,128,0.5393699500709772,0.534225061815232,0.5445460947288666,0.48816080717369914,0.48287312345346434,0.4931550428678747,0.5385714811272919,0.5338440767256543,0.5436214308894705,0.4744731991086155,0.47028635851456785,0.47838497714838013,0.05120914289727807,0.048546882445225495,0.053671599278459325,0.0007984689436852932,-0.0012358240084722639,0.00282308934838511,0.0648967509623617,0.061425089987460525,0.06856005344889127,0.14453125,0.65625,-0.01695140916854143
lowrank,24,layer_24,__mean__,__mean__,128,0.5806782015909752,0.5755820189738491,0.5857481357175857,0.5179062813986093,0.5132350728924697,0.5225164852687157,0.5856589719963571,0.5809843828203156,0.5904198283407217,0.5055750155200561,0.5014351591603675,0.5096524071957295,0.06277192019236584,0.0591227589485546,0.06622101050258304,-0.004980770405381918,-0.007883577493097012,-0.002044468751410023,0.07510318607091904,0.07117025956201056,0.07911209179631745,0.15364583333333334,0.6822916666666666,-0.021965212033440668
lowrank,25,layer_25,triplet,pairwise,128,0.5142911479342729,0.5081878844008315,0.5194544441532344,0.4560423968359828,0.451972071925411,0.45994660165160894,0.5063844984397292,0.5016067425836809,0.510797622957034,0.4510364355519414,0.44721534357522613,0.45471543653984553,0.058248751098290086,0.05450683274539188,0.061824318231083454,0.007906649494543672,0.004964539571665228,0.011037469346774742,0.06325471238233149,0.059448264894308524,0.06693882240797393,0.2265625,0.671875,-0.01130501739680767
lowrank,25,layer_25,triplet,feature_listing,128,0.6724686748348176,0.6666789131821134,0.6774941679090262,0.600560755468905,0.5950525332475081,0.6056923337979242,0.7047072676941752,0.6994154330110177,0.7099051113473251,0.5919820284470916,0.5871901596547104,0.5971362117445096,0.07190791936591268,0.06747934884624555,0.07635922254994511,-0.032238592859357595,-0.036980528640560804,-0.02763191742124036,0.08048664638772607,0.07579875395167619,0.08536776481196284,0.0078125,0.6328125,-0.05370318703353405
lowrank,25,layer_25,pairwise,feature_listing,128,0.5535526489838958,0.548578976385761,0.5589662566082552,0.5077211018651724,0.503237140213605,0.5128144364804029,0.5527026210911572,0.5485186765668913,0.557299097138457,0.49525825027376413,0.4916357315785717,0.49875654387287793,0.04583154711872339,0.0433693376253359,0.04787662744056433,0.0008500278927385807,-0.001198994752485305,0.002849150658585131,0.058294398710131645,0.05487030950025655,0.06182095444528386,0.1328125,0.6328125,-0.017164689023047686
lowrank,25,layer_25,__mean__,__mean__,128,0.5801041572509954,0.5744819246562353,0.5853049562235052,0.5214414180566868,0.5167539151288413,0.5261511239766454,0.5879314624083539,0.5831802840538632,0.5926672771476055,0.512758904757599,0.5086804116028362,0.5168693973857444,0.05866273919430872,0.055118506405657776,0.0620200560738643,-0.007827305157358447,-0.011071661273793628,-0.004581765805293496,0.0673452524933964,0.06337244278208043,0.07137584722174022,0.12239583333333333,0.6458333333333334,-0.027390964484463137
lowrank,26,layer_26,triplet,pairwise,128,0.5324782596435398,0.5276864012645092,0.5368595694890246,0.47820520657114685,0.47431946399156005,0.4821996569808107,0.5247975895181298,0.5207486988569144,0.5287427032599226,0.4733843074645847,0.46982248533167875,0.47711830065818506,0.05427305307239294,0.0506007889402099,0.057845378934871405,0.007680670125409961,0.0052096502506174145,0.009960807842435315,0.05909395217895508,0.0556438802566845,0.06234332215390168,0.26171875,0.69921875,-0.009552137926220894
