arm,concept_index,concept,mid_layer_start,mid_layer_end,top1_count,top1_share,top5_count,top5_share,csls_top1_count,csls_top1_share,csls_top5_count,csls_top5_share
lowrank,60,candy,10,20,18,0.002130681818181818,127,0.0030066287878787877,28,0.0033143939393939395,197,0.004663825757575757
lowrank,55,cake,10,20,16,0.001893939393939394,127,0.0030066287878787877,23,0.002722537878787879,166,0.003929924242424243
lowrank,4,ant,10,20,15,0.0017755681818181818,92,0.002178030303030303,25,0.002959280303030303,183,0.004332386363636364
lowrank,72,cheetah,10,20,15,0.0017755681818181818,195,0.004616477272727273,40,0.004734848484848485,316,0.007481060606060606
lowrank,113,ostrich,10,20,15,0.0017755681818181818,247,0.005847537878787879,18,0.002130681818181818,274,0.006486742424242424
lowrank,67,caterpillar,10,20,14,0.0016571969696969697,149,0.0035274621212121214,41,0.004853219696969697,255,0.006036931818181818
lowrank,105,grasshopper,10,20,14,0.0016571969696969697,292,0.006912878787878788,15,0.0017755681818181818,354,0.008380681818181818
lowrank,9,artichoke,10,20,12,0.0014204545454545455,106,0.002509469696969697,12,0.0014204545454545455,207,0.004900568181818182
lowrank,23,bean,10,20,11,0.0013020833333333333,90,0.002130681818181818,15,0.0017755681818181818,149,0.0035274621212121214
lowrank,50,burrito,10,20,11,0.0013020833333333333,204,0.004829545454545454,29,0.0034327651515151515,256,0.006060606060606061
lowrank,84,corn,10,20,11,0.0013020833333333333,78,0.001846590909090909,29,0.0034327651515151515,210,0.004971590909090909
lowrank,108,hat,10,20,11,0.0013020833333333333,269,0.006368371212121212,30,0.0035511363636363635,341,0.008072916666666667
lowrank,25,beaver,10,20,10,0.0011837121212121212,234,0.005539772727272727,8,0.000946969696969697,206,0.00487689393939394
lowrank,27,bee,10,20,8,0.000946969696969697,56,0.0013257575757575758,13,0.0015388257575757575,107,0.0025331439393939392
lowrank,30,bell,10,20,8,0.000946969696969697,107,0.0025331439393939392,26,0.003077651515151515,166,0.003929924242424243
lowrank,101,flute,10,20,8,0.000946969696969697,76,0.0017992424242424243,13,0.0015388257575757575,145,0.0034327651515151515
lowrank,112,motorcycle,10,20,7,0.0008285984848484849,109,0.0025804924242424244,20,0.0023674242424242425,187,0.004427083333333333
lowrank,29,beetle,10,20,6,0.0007102272727272727,106,0.002509469696969697,8,0.000946969696969697,93,0.0022017045454545453
lowrank,68,cauliflower,10,20,6,0.0007102272727272727,85,0.002012310606060606,13,0.0015388257575757575,141,0.0033380681818181816
lowrank,93,drum,10,20,6,0.0007102272727272727,58,0.0013731060606060606,16,0.001893939393939394,116,0.002746212121212121
lowrank,111,missile,10,20,6,0.0007102272727272727,133,0.0031486742424242423,30,0.0035511363636363635,200,0.004734848484848485
lowrank,8,apple,10,20,5,0.0005918560606060606,58,0.0013731060606060606,7,0.0008285984848484849,110,0.0026041666666666665
lowrank,11,avocado,10,20,5,0.0005918560606060606,68,0.0016098484848484848,4,0.0004734848484848485,93,0.0022017045454545453
lowrank,99,fig,10,20,5,0.0005918560606060606,123,0.0029119318181818183,3,0.0003551136363636364,165,0.00390625
lowrank,52,butterfly,10,20,4,0.0004734848484848485,47,0.001112689393939394,8,0.000946969696969697,104,0.002462121212121212
lowrank,53,cabbage,10,20,4,0.0004734848484848485,77,0.0018229166666666667,8,0.000946969696969697,76,0.0017992424242424243
lowrank,102,fly,10,20,4,0.0004734848484848485,148,0.003503787878787879,14,0.0016571969696969697,233,0.005516098484848485
lowrank,2,airplane,10,20,3,0.0003551136363636364,69,0.0016335227272727272,34,0.004024621212121212,178,0.004214015151515152
lowrank,42,bottle,10,20,3,0.0003551136363636364,196,0.0046401515151515155,25,0.002959280303030303,250,0.005918560606060606
lowrank,59,candle,10,20,2,0.00023674242424242425,93,0.0022017045454545453,13,0.0015388257575757575,151,0.003574810606060606
lowrank,61,cannon,10,20,2,0.00023674242424242425,144,0.003409090909090909,5,0.0005918560606060606,221,0.005232007575757576
lowrank,119,penguin,10,20,2,0.00023674242424242425,104,0.002462121212121212,14,0.0016571969696969697,248,0.005871212121212121
lowrank,43,bra,10,20,1,0.00011837121212121212,77,0.0018229166666666667,12,0.0014204545454545455,173,0.00409564393939394
lowrank,62,car,10,20,1,0.00011837121212121212,84,0.0019886363636363634,44,0.005208333333333333,198,0.0046875
lowrank,0,accordion,10,20,0,0.0,105,0.0024857954545454545,3,0.0003551136363636364,138,0.0032670454545454543
lowrank,7,anvil,10,20,0,0.0,105,0.0024857954545454545,1,0.00011837121212121212,118,0.0027935606060606063
lowrank,36,blender,10,20,0,0.0,34,0.0008049242424242424,5,0.0005918560606060606,111,0.002627840909090909
lowrank,69,celery,10,20,0,0.0,34,0.0008049242424242424,1,0.00011837121212121212,48,0.0011363636363636363
lowrank,70,cello,10,20,0,0.0,114,0.0026988636363636364,10,0.0011837121212121212,227,0.00537405303030303
lowrank,86,cranberry,10,20,0,0.0,80,0.001893939393939394,2,0.00023674242424242425,163,0.0038589015151515153
taskvec_a0p25,40,boa,10,20,219,0.025923295454545456,679,0.016074810606060606,111,0.013139204545454546,452,0.010700757575757575
taskvec_a0p25,83,corkscrew,10,20,219,0.025923295454545456,944,0.02234848484848485,153,0.018110795454545456,639,0.015127840909090908
taskvec_a0p25,118,pelican,10,20,218,0.025804924242424244,716,0.016950757575757577,123,0.01455965909090909,463,0.010961174242424243
taskvec_a0p25,47,brussels sprouts,10,20,217,0.025686553030303032,699,0.016548295454545454,153,0.018110795454545456,574,0.013589015151515152
taskvec_a0p25,124,slingshot,10,20,192,0.022727272727272728,782,0.018513257575757575,117,0.013849431818181818,609,0.014417613636363636
taskvec_a0p25,22,bazooka,10,20,187,0.022135416666666668,710,0.01680871212121212,142,0.01680871212121212,651,0.015411931818181818
taskvec_a0p25,75,chili,10,20,177,0.020951704545454544,557,0.013186553030303031,132,0.015625,458,0.01084280303030303
taskvec_a0p25,54,cactus,10,20,172,0.020359848484848484,682,0.016145833333333335,108,0.01278409090909091,596,0.014109848484848486
taskvec_a0p25,12,axe,10,20,168,0.019886363636363636,565,0.01337594696969697,126,0.014914772727272728,507,0.01200284090909091
taskvec_a0p25,92,drill,10,20,163,0.019294507575757576,529,0.012523674242424242,105,0.012428977272727272,386,0.009138257575757576
taskvec_a0p25,35,blackberry,10,20,160,0.01893939393939394,655,0.015506628787878788,128,0.015151515151515152,503,0.011908143939393939
taskvec_a0p25,58,candelabra,10,20,160,0.01893939393939394,1004,0.023768939393939394,122,0.014441287878787878,629,0.014891098484848484
taskvec_a0p25,102,fly,10,20,155,0.01834753787878788,547,0.012949810606060605,182,0.021543560606060608,609,0.014417613636363636
taskvec_a0p25,30,bell,10,20,150,0.01775568181818182,525,0.012428977272727272,102,0.012073863636363636,368,0.008712121212121213
taskvec_a0p25,9,artichoke,10,20,149,0.017637310606060608,854,0.02021780303030303,141,0.016690340909090908,630,0.014914772727272728
taskvec_a0p25,3,aloe,10,20,148,0.017518939393939392,492,0.011647727272727273,145,0.017163825757575756,435,0.010298295454545454
taskvec_a0p25,100,file,10,20,144,0.017045454545454544,266,0.006297348484848485,92,0.010890151515151516,257,0.006084280303030303
taskvec_a0p25,7,anvil,10,20,140,0.016571969696969696,809,0.019152462121212122,110,0.013020833333333334,577,0.01366003787878788
taskvec_a0p25,96,earwig,10,20,137,0.01621685606060606,548,0.012973484848484849,168,0.019886363636363636,603,0.014275568181818183
taskvec_a0p25,85,costume,10,20,124,0.014678030303030304,407,0.009635416666666667,167,0.019767992424242424,436,0.010321969696969698
taskvec_a0p25,71,cheese,10,20,117,0.013849431818181818,581,0.013754734848484848,119,0.014086174242424242,536,0.01268939393939394
taskvec_a0p25,72,cheetah,10,20,116,0.013731060606060606,492,0.011647727272727273,181,0.021425189393939392,507,0.01200284090909091
taskvec_a0p25,108,hat,10,20,114,0.013494318181818182,505,0.011955492424242424,104,0.01231060606060606,456,0.010795454545454546
taskvec_a0p25,80,coat,10,20,110,0.013020833333333334,465,0.011008522727272728,104,0.01231060606060606,508,0.012026515151515151
taskvec_a0p25,60,candy,10,20,107,0.012665719696969696,281,0.0066524621212121215,103,0.012192234848484848,301,0.00712594696969697
taskvec_a0p25,103,fruit,10,20,107,0.012665719696969696,425,0.01006155303030303,79,0.009351325757575758,387,0.009161931818181817
taskvec_a0p25,48,bucket,10,20,106,0.012547348484848484,433,0.010250946969696969,129,0.015269886363636364,447,0.010582386363636363
taskvec_a0p25,99,fig,10,20,99,0.01171875,732,0.017329545454545455,86,0.010179924242424242,528,0.0125
taskvec_a0p25,123,sled,10,20,99,0.01171875,406,0.009611742424242424,64,0.007575757575757576,323,0.007646780303030303
taskvec_a0p25,98,fern,10,20,97,0.011482007575757576,446,0.010558712121212122,119,0.014086174242424242,438,0.010369318181818183
taskvec_a0p25,84,corn,10,20,96,0.011363636363636364,654,0.015482954545454546,79,0.009351325757575758,561,0.01328125
taskvec_a0p25,31,belt,10,20,88,0.010416666666666666,274,0.006486742424242424,60,0.007102272727272727,312,0.007386363636363636
taskvec_a0p25,114,owl,10,20,87,0.010298295454545454,443,0.010487689393939395,65,0.007694128787878788,314,0.007433712121212121
taskvec_a0p25,34,bison,10,20,86,0.010179924242424242,368,0.008712121212121213,98,0.011600378787878788,404,0.009564393939393939
taskvec_a0p25,77,chisel,10,20,86,0.010179924242424242,564,0.013352272727272727,77,0.009114583333333334,482,0.011410984848484849
taskvec_a0p25,94,duck,10,20,81,0.009588068181818182,314,0.007433712121212121,83,0.009824810606060606,383,0.009067234848484849
taskvec_a0p25,126,tree,10,20,80,0.00946969696969697,336,0.007954545454545454,102,0.012073863636363636,365,0.008641098484848484
taskvec_a0p25,13,bagel,10,20,79,0.009351325757575758,296,0.007007575757575758,79,0.009351325757575758,336,0.007954545454545454
taskvec_a0p25,90,dragonfly,10,20,79,0.009351325757575758,354,0.008380681818181818,108,0.01278409090909091,445,0.010535037878787878
taskvec_a0p25,16,banana,10,20,78,0.009232954545454546,351,0.008309659090909092,93,0.011008522727272728,460,0.010890151515151516
taskvec_a0p25,23,bean,10,20,78,0.009232954545454546,632,0.014962121212121211,97,0.011482007575757576,525,0.012428977272727272
taskvec_a0p25,28,beet,10,20,77,0.009114583333333334,289,0.00684185606060606,59,0.006983901515151515,304,0.007196969696969697
taskvec_a0p25,20,bassoon,10,20,76,0.008996212121212122,257,0.006084280303030303,104,0.01231060606060606,382,0.009043560606060605
taskvec_a0p25,19,basket,10,20,75,0.00887784090909091,444,0.010511363636363636,73,0.008641098484848484,422,0.009990530303030303
taskvec_a0p25,88,crowbar,10,20,73,0.008641098484848484,485,0.011482007575757576,53,0.006273674242424242,434,0.010274621212121212
taskvec_a0p25,1,acorn,10,20,70,0.008285984848484848,688,0.01628787878787879,80,0.00946969696969697,522,0.012357954545454545
taskvec_a0p25,0,accordion,10,20,69,0.008167613636363636,243,0.005752840909090909,59,0.006983901515151515,249,0.005894886363636363
taskvec_a0p25,46,brownie,10,20,69,0.008167613636363636,259,0.0061316287878787875,88,0.010416666666666666,361,0.008546401515151516
taskvec_a0p25,50,burrito,10,20,68,0.008049242424242424,283,0.006699810606060606,96,0.011363636363636364,342,0.00809659090909091
taskvec_a0p25,56,camel,10,20,68,0.008049242424242424,476,0.011268939393939394,49,0.005800189393939394,326,0.0077178030303030306
taskvec_a0p25,41,boar,10,20,66,0.0078125,238,0.005634469696969697,46,0.005445075757575758,251,0.005942234848484849
taskvec_a0p25,25,beaver,10,20,63,0.007457386363636364,330,0.0078125,46,0.005445075757575758,249,0.005894886363636363
taskvec_a0p25,106,grenade,10,20,63,0.007457386363636364,373,0.008830492424242425,90,0.01065340909090909,412,0.00975378787878788
taskvec_a0p25,43,bra,10,20,61,0.007220643939393939,297,0.00703125,71,0.00840435606060606,340,0.008049242424242424
taskvec_a0p25,76,chinchilla,10,20,61,0.007220643939393939,298,0.007054924242424243,59,0.006983901515151515,288,0.006818181818181818
taskvec_a0p25,38,blowtorch,10,20,59,0.006983901515151515,380,0.008996212121212122,74,0.008759469696969696,312,0.007386363636363636
taskvec_a0p25,127,tumbleweed,10,20,58,0.006865530303030303,371,0.00878314393939394,59,0.006983901515151515,306,0.007244318181818182
taskvec_a0p25,120,rifle,10,20,57,0.006747159090909091,190,0.004498106060606061,85,0.01006155303030303,265,0.006273674242424242
taskvec_a0p25,121,scooter,10,20,56,0.006628787878787879,177,0.004190340909090909,59,0.006983901515151515,261,0.006178977272727273
taskvec_a0p25,97,eggbeater,10,20,55,0.006510416666666667,559,0.013233901515151514,53,0.006273674242424242,408,0.009659090909090909
taskvec_a0p25,4,ant,10,20,54,0.006392045454545455,201,0.0047585227272727276,53,0.006273674242424242,272,0.006439393939393939
taskvec_a0p25,51,bus,10,20,52,0.00615530303030303,209,0.0049479166666666664,90,0.01065340909090909,340,0.008049242424242424
taskvec_a0p25,14,bagpipe,10,20,51,0.006036931818181818,320,0.007575757575757576,64,0.007575757575757576,379,0.008972537878787878
taskvec_a0p25,26,bed,10,20,49,0.005800189393939394,181,0.004285037878787879,55,0.006510416666666667,231,0.00546875
taskvec_a0p25,6,antelope,10,20,48,0.005681818181818182,349,0.008262310606060606,43,0.005089962121212121,455,0.010771780303030304
taskvec_a0p25,42,bottle,10,20,48,0.005681818181818182,340,0.008049242424242424,29,0.0034327651515151515,336,0.007954545454545454
taskvec_a0p25,67,caterpillar,10,20,47,0.00556344696969697,286,0.0067708333333333336,46,0.005445075757575758,264,0.00625
taskvec_a0p25,89,dagger,10,20,45,0.005326704545454545,315,0.007457386363636364,39,0.004616477272727273,278,0.006581439393939394
taskvec_a0p25,104,gong,10,20,45,0.005326704545454545,182,0.004308712121212121,56,0.006628787878787879,222,0.005255681818181818
taskvec_a0p25,117,peacock,10,20,44,0.005208333333333333,296,0.007007575757575758,48,0.005681818181818182,289,0.00684185606060606
taskvec_a0p25,32,bench,10,20,43,0.005089962121212121,183,0.004332386363636364,45,0.005326704545454545,232,0.005492424242424242
taskvec_a0p25,64,carrot,10,20,43,0.005089962121212121,154,0.0036458333333333334,69,0.008167613636363636,170,0.004024621212121212
taskvec_a0p25,119,penguin,10,20,43,0.005089962121212121,263,0.006226325757575758,46,0.005445075757575758,274,0.006486742424242424
taskvec_a0p25,107,gun,10,20,42,0.004971590909090909,168,0.003977272727272727,56,0.006628787878787879,210,0.004971590909090909
taskvec_a0p25,36,blender,10,20,41,0.004853219696969697,193,0.004569128787878788,51,0.006036931818181818,250,0.005918560606060606
taskvec_a0p25,115,pants,10,20,39,0.004616477272727273,189,0.004474431818181818,55,0.006510416666666667,250,0.005918560606060606
taskvec_a0p25,17,banjo,10,20,38,0.004498106060606061,176,0.004166666666666667,47,0.00556344696969697,232,0.005492424242424242
taskvec_a0p25,73,cherry,10,20,37,0.004379734848484848,298,0.007054924242424243,56,0.006628787878787879,321,0.0075994318181818185
taskvec_a0p25,21,bat,10,20,35,0.004142992424242424,172,0.004071969696969697,22,0.0026041666666666665,177,0.004190340909090909
taskvec_a0p25,110,jeep,10,20,35,0.004142992424242424,148,0.003503787878787879,74,0.008759469696969696,312,0.007386363636363636
taskvec_a0p25,63,carriage,10,20,34,0.004024621212121212,208,0.004924242424242424,31,0.003669507575757576,220,0.005208333333333333
taskvec_a0p25,81,cockroach,10,20,32,0.003787878787878788,212,0.005018939393939394,53,0.006273674242424242,330,0.0078125
taskvec_a0p25,111,missile,10,20,31,0.003669507575757576,151,0.003574810606060606,48,0.005681818181818182,244,0.005776515151515151
taskvec_a0p25,113,ostrich,10,20,31,0.003669507575757576,212,0.005018939393939394,30,0.0035511363636363635,270,0.006392045454545455
taskvec_a0p25,125,spear,10,20,31,0.003669507575757576,221,0.005232007575757576,44,0.005208333333333333,261,0.006178977272727273
taskvec_a0p25,5,anteater,10,20,30,0.0035511363636363635,284,0.006723484848484848,28,0.0033143939393939395,229,0.005421401515151515
taskvec_a0p25,24,bear,10,20,30,0.0035511363636363635,421,0.009966856060606061,33,0.00390625,366,0.008664772727272728
taskvec_a0p25,39,blueberry,10,20,30,0.0035511363636363635,257,0.006084280303030303,46,0.005445075757575758,276,0.006534090909090909
taskvec_a0p25,57,can opener,10,20,30,0.0035511363636363635,276,0.006534090909090909,43,0.005089962121212121,263,0.006226325757575758
taskvec_a0p25,79,clarinet,10,20,30,0.0035511363636363635,151,0.003574810606060606,42,0.004971590909090909,222,0.005255681818181818
taskvec_a0p25,18,barrel,10,20,29,0.0034327651515151515,210,0.004971590909090909,35,0.004142992424242424,237,0.005610795454545454
taskvec_a0p25,78,chocolate,10,20,29,0.0034327651515151515,218,0.005160984848484849,50,0.005918560606060606,306,0.007244318181818182
taskvec_a0p25,15,bamboo,10,20,27,0.0031960227272727275,271,0.006415719696969697,31,0.003669507575757576,271,0.006415719696969697
taskvec_a0p25,91,dress,10,20,27,0.0031960227272727275,220,0.005208333333333333,35,0.004142992424242424,309,0.007315340909090909
taskvec_a0p25,37,blouse,10,20,26,0.003077651515151515,191,0.004521780303030303,28,0.0033143939393939395,272,0.006439393939393939
taskvec_a0p25,122,skateboard,10,20,26,0.003077651515151515,105,0.0024857954545454545,36,0.004261363636363636,145,0.0034327651515151515
taskvec_a0p25,62,car,10,20,25,0.002959280303030303,94,0.002225378787878788,28,0.0033143939393939395,200,0.004734848484848485
taskvec_a0p25,45,broccoli,10,20,24,0.002840909090909091,237,0.005610795454545454,29,0.0034327651515151515,300,0.007102272727272727
taskvec_a0p25,33,bird,10,20,23,0.002722537878787879,109,0.0025804924242424244,33,0.00390625,156,0.003693181818181818
taskvec_a0p25,49,burner,10,20,23,0.002722537878787879,199,0.004711174242424242,28,0.0033143939393939395,185,0.004379734848484848
taskvec_a0p25,70,cello,10,20,23,0.002722537878787879,208,0.004924242424242424,54,0.006392045454545455,280,0.006628787878787879
taskvec_a0p25,29,beetle,10,20,19,0.0022490530303030305,327,0.007741477272727273,26,0.003077651515151515,428,0.010132575757575757
taskvec_a0p25,65,cart,10,20,19,0.0022490530303030305,236,0.0055871212121212125,40,0.004734848484848485,299,0.0070785984848484845
taskvec_a0p25,74,chicken,10,20,19,0.0022490530303030305,56,0.0013257575757575758,34,0.004024621212121212,102,0.002414772727272727
taskvec_a0p25,87,crow,10,20,19,0.0022490530303030305,175,0.004142992424242424,24,0.002840909090909091,211,0.004995265151515152
taskvec_a0p25,109,jeans,10,20,18,0.002130681818181818,144,0.003409090909090909,37,0.004379734848484848,219,0.005184659090909091
taskvec_a0p25,53,cabbage,10,20,17,0.002012310606060606,224,0.005303030303030303,33,0.00390625,276,0.006534090909090909
taskvec_a0p25,95,eagle,10,20,17,0.002012310606060606,111,0.002627840909090909,23,0.002722537878787879,148,0.003503787878787879
taskvec_a0p25,2,airplane,10,20,16,0.001893939393939394,84,0.0019886363636363634,45,0.005326704545454545,178,0.004214015151515152
taskvec_a0p25,61,cannon,10,20,16,0.001893939393939394,206,0.00487689393939394,33,0.00390625,302,0.007149621212121212
taskvec_a0p25,68,cauliflower,10,20,16,0.001893939393939394,154,0.0036458333333333334,25,0.002959280303030303,201,0.0047585227272727276
taskvec_a0p25,105,grasshopper,10,20,16,0.001893939393939394,276,0.006534090909090909,23,0.002722537878787879,306,0.007244318181818182
taskvec_a0p25,27,bee,10,20,14,0.0016571969696969697,54,0.001278409090909091,20,0.0023674242424242425,97,0.002296401515151515
taskvec_a0p25,93,drum,10,20,14,0.0016571969696969697,93,0.0022017045454545453,15,0.0017755681818181818,119,0.0028172348484848484
taskvec_a0p25,52,butterfly,10,20,13,0.0015388257575757575,134,0.003172348484848485,33,0.00390625,212,0.005018939393939394
taskvec_a0p25,11,avocado,10,20,12,0.0014204545454545455,94,0.002225378787878788,19,0.0022490530303030305,118,0.0027935606060606063
taskvec_a0p25,59,candle,10,20,12,0.0014204545454545455,237,0.005610795454545454,23,0.002722537878787879,194,0.00459280303030303
taskvec_a0p25,86,cranberry,10,20,12,0.0014204545454545455,226,0.005350378787878788,19,0.0022490530303030305,225,0.005326704545454545
taskvec_a0p25,82,coconut,10,20,11,0.0013020833333333333,132,0.003125,16,0.001893939393939394,164,0.0038825757575757574
taskvec_a0p25,101,flute,10,20,11,0.0013020833333333333,104,0.002462121212121212,19,0.0022490530303030305,153,0.003622159090909091
taskvec_a0p25,8,apple,10,20,10,0.0011837121212121212,318,0.007528409090909091,27,0.0031960227272727275,329,0.007788825757575757
taskvec_a0p25,116,parrot,10,20,10,0.0011837121212121212,184,0.004356060606060606,34,0.004024621212121212,280,0.006628787878787879
taskvec_a0p25,10,asparagus,10,20,9,0.001065340909090909,98,0.0023200757575757578,14,0.0016571969696969697,155,0.003669507575757576
taskvec_a0p25,44,bread,10,20,8,0.000946969696969697,130,0.003077651515151515,24,0.002840909090909091,208,0.004924242424242424
taskvec_a0p25,66,cat,10,20,6,0.0007102272727272727,89,0.002107007575757576,24,0.002840909090909091,160,0.003787878787878788
taskvec_a0p25,112,motorcycle,10,20,6,0.0007102272727272727,88,0.0020833333333333333,12,0.0014204545454545455,164,0.0038825757575757574
taskvec_a0p25,69,celery,10,20,4,0.0004734848484848485,105,0.0024857954545454545,11,0.0013020833333333333,150,0.0035511363636363635
taskvec_a0p25,55,cake,10,20,1,0.00011837121212121212,124,0.0029356060606060604,7,0.0008285984848484849,172,0.004071969696969697
taskvec_a0p5,92,drill,10,20,737,0.08723958333333333,2047,0.04846117424242424,548,0.06486742424242424,1895,0.04486268939393939
taskvec_a0p5,3,aloe,10,20,715,0.08463541666666667,1434,0.03394886363636364,558,0.06605113636363637,1061,0.025118371212121213
taskvec_a0p5,83,corkscrew,10,20,487,0.057646780303030304,1726,0.040861742424242425,359,0.04249526515151515,1179,0.02791193181818182
taskvec_a0p5,100,file,10,20,394,0.046638257575757576,1339,0.031699810606060606,312,0.036931818181818184,1185,0.028053977272727272
taskvec_a0p5,127,tumbleweed,10,20,263,0.031131628787878788,1115,0.026396780303030304,283,0.03349905303030303,867,0.020525568181818183
taskvec_a0p5,18,barrel,10,20,233,0.027580492424242424,578,0.01368371212121212,54,0.006392045454545455,459,0.010866477272727272
taskvec_a0p5,80,coat,10,20,186,0.022017045454545456,513,0.012144886363636363,95,0.011245265151515152,426,0.010085227272727273
taskvec_a0p5,53,cabbage,10,20,153,0.018110795454545456,567,0.013423295454545455,67,0.007930871212121212,449,0.010629734848484848
taskvec_a0p5,51,bus,10,20,147,0.01740056818181818,385,0.009114583333333334,107,0.012665719696969696,336,0.007954545454545454
taskvec_a0p5,81,cockroach,10,20,122,0.014441287878787878,309,0.007315340909090909,162,0.019176136363636364,377,0.008925189393939393
taskvec_a0p5,23,bean,10,20,120,0.014204545454545454,421,0.009966856060606061,104,0.01231060606060606,390,0.009232954545454546
taskvec_a0p5,71,cheese,10,20,120,0.014204545454545454,767,0.01815814393939394,116,0.013731060606060606,689,0.01631155303030303
taskvec_a0p5,35,blackberry,10,20,118,0.01396780303030303,591,0.013991477272727273,105,0.012428977272727272,477,0.011292613636363637
taskvec_a0p5,118,pelican,10,20,118,0.01396780303030303,936,0.02215909090909091,208,0.02462121212121212,790,0.018702651515151516
taskvec_a0p5,60,candy,10,20,114,0.013494318181818182,351,0.008309659090909092,98,0.011600378787878788,298,0.007054924242424243
taskvec_a0p5,16,banana,10,20,104,0.01231060606060606,290,0.006865530303030303,116,0.013731060606060606,270,0.006392045454545455
taskvec_a0p5,106,grenade,10,20,102,0.012073863636363636,614,0.014535984848484848,90,0.01065340909090909,561,0.01328125
taskvec_a0p5,58,candelabra,10,20,94,0.01112689393939394,446,0.010558712121212122,92,0.010890151515151516,398,0.009422348484848485
taskvec_a0p5,56,camel,10,20,93,0.011008522727272728,343,0.008120265151515151,112,0.013257575757575758,420,0.009943181818181818
taskvec_a0p5,103,fruit,10,20,91,0.010771780303030304,358,0.008475378787878789,72,0.008522727272727272,288,0.006818181818181818
taskvec_a0p5,8,apple,10,20,89,0.010535037878787878,357,0.008451704545454545,90,0.01065340909090909,364,0.008617424242424242
taskvec_a0p5,69,celery,10,20,89,0.010535037878787878,354,0.008380681818181818,35,0.004142992424242424,226,0.005350378787878788
taskvec_a0p5,98,fern,10,20,83,0.009824810606060606,694,0.016429924242424242,139,0.016453598484848484,698,0.016524621212121213
taskvec_a0p5,26,bed,10,20,81,0.009588068181818182,371,0.00878314393939394,84,0.009943181818181818,322,0.00762310606060606
taskvec_a0p5,12,axe,10,20,79,0.009351325757575758,291,0.006889204545454546,84,0.009943181818181818,289,0.00684185606060606
taskvec_a0p5,77,chisel,10,20,78,0.009232954545454546,404,0.009564393939393939,90,0.01065340909090909,416,0.009848484848484848
taskvec_a0p5,88,crowbar,10,20,76,0.008996212121212122,476,0.011268939393939394,52,0.00615530303030303,361,0.008546401515151516
taskvec_a0p5,7,anvil,10,20,72,0.008522727272727272,347,0.008214962121212121,47,0.00556344696969697,294,0.0069602272727272724
taskvec_a0p5,33,bird,10,20,69,0.008167613636363636,231,0.00546875,56,0.006628787878787879,247,0.005847537878787879
taskvec_a0p5,45,broccoli,10,20,68,0.008049242424242424,406,0.009611742424242424,93,0.011008522727272728,387,0.009161931818181817
taskvec_a0p5,107,gun,10,20,68,0.008049242424242424,242,0.005729166666666666,88,0.010416666666666666,278,0.006581439393939394
taskvec_a0p5,42,bottle,10,20,66,0.0078125,510,0.012073863636363636,63,0.007457386363636364,419,0.009919507575757576
taskvec_a0p5,57,can opener,10,20,66,0.0078125,259,0.0061316287878787875,76,0.008996212121212122,255,0.006036931818181818
taskvec_a0p5,101,flute,10,20,66,0.0078125,277,0.006557765151515151,110,0.013020833333333334,371,0.00878314393939394
taskvec_a0p5,48,bucket,10,20,64,0.007575757575757576,478,0.011316287878787879,85,0.01006155303030303,437,0.01034564393939394
taskvec_a0p5,25,beaver,10,20,63,0.007457386363636364,498,0.011789772727272727,69,0.008167613636363636,390,0.009232954545454546
taskvec_a0p5,22,bazooka,10,20,62,0.007339015151515152,242,0.005729166666666666,57,0.006747159090909091,264,0.00625
taskvec_a0p5,75,chili,10,20,61,0.007220643939393939,852,0.020170454545454547,77,0.009114583333333334,711,0.016832386363636365
taskvec_a0p5,87,crow,10,20,60,0.007102272727272727,295,0.006983901515151515,49,0.005800189393939394,233,0.005516098484848485
taskvec_a0p5,31,belt,10,20,58,0.006865530303030303,207,0.004900568181818182,58,0.006865530303030303,217,0.005137310606060606
taskvec_a0p5,32,bench,10,20,58,0.006865530303030303,528,0.0125,93,0.011008522727272728,498,0.011789772727272727
taskvec_a0p5,65,cart,10,20,57,0.006747159090909091,254,0.0060132575757575754,64,0.007575757575757576,338,0.008001893939393939
taskvec_a0p5,2,airplane,10,20,55,0.006510416666666667,237,0.005610795454545454,69,0.008167613636363636,307,0.007267992424242424
taskvec_a0p5,52,butterfly,10,20,55,0.006510416666666667,224,0.005303030303030303,52,0.00615530303030303,279,0.006605113636363636
taskvec_a0p5,73,cherry,10,20,55,0.006510416666666667,395,0.009351325757575758,73,0.008641098484848484,373,0.008830492424242425
taskvec_a0p5,37,blouse,10,20,54,0.006392045454545455,252,0.005965909090909091,44,0.005208333333333333,307,0.007267992424242424
taskvec_a0p5,89,dagger,10,20,54,0.006392045454545455,324,0.007670454545454545,45,0.005326704545454545,302,0.007149621212121212
taskvec_a0p5,102,fly,10,20,54,0.006392045454545455,209,0.0049479166666666664,63,0.007457386363636364,298,0.007054924242424243
taskvec_a0p5,4,ant,10,20,51,0.006036931818181818,269,0.006368371212121212,35,0.004142992424242424,305,0.007220643939393939
taskvec_a0p5,24,bear,10,20,51,0.006036931818181818,279,0.006605113636363636,94,0.01112689393939394,354,0.008380681818181818
taskvec_a0p5,115,pants,10,20,51,0.006036931818181818,311,0.007362689393939394,59,0.006983901515151515,335,0.007930871212121212
taskvec_a0p5,17,banjo,10,20,50,0.005918560606060606,338,0.008001893939393939,56,0.006628787878787879,351,0.008309659090909092
