subject,region,n_concepts,n_voxels,arm,layer,layer_name,rsa_spearman
01,Ventral Visual,90,4404,taskvec_a0p25,26,layer_26,0.21626986441730622
01,Ventral Visual,90,4404,taskvec_a0p25,27,layer_27,0.21493301678136786
01,Ventral Visual,90,4404,taskvec_a0p25,28,layer_28,0.21832252593919085
01,Ventral Visual,90,4404,taskvec_a0p25,29,layer_29,0.21981807882114726
01,Ventral Visual,90,4404,taskvec_a0p25,30,layer_30,0.21955618226997675
01,Ventral Visual,90,4404,taskvec_a0p25,31,layer_31,0.21953342066879628
01,Ventral Visual,90,4404,taskvec_a0p25,32,layer_32,0.20973875759898972
01,Ventral Visual,90,4404,taskvec_a0p5,0,embedding,0.10242468107999059
01,Ventral Visual,90,4404,taskvec_a0p5,1,layer_1,0.11307703125201596
01,Ventral Visual,90,4404,taskvec_a0p5,2,layer_2,0.1330069546385522
01,Ventral Visual,90,4404,taskvec_a0p5,3,layer_3,0.1892556472231903
01,Ventral Visual,90,4404,taskvec_a0p5,4,layer_4,0.19512188294688704
01,Ventral Visual,90,4404,taskvec_a0p5,5,layer_5,0.2041181562971911
01,Ventral Visual,90,4404,taskvec_a0p5,6,layer_6,0.23043135069533674
01,Ventral Visual,90,4404,taskvec_a0p5,7,layer_7,0.2228663793400958
01,Ventral Visual,90,4404,taskvec_a0p5,8,layer_8,0.21732878276153253
01,Ventral Visual,90,4404,taskvec_a0p5,9,layer_9,0.21934435279810474
01,Ventral Visual,90,4404,taskvec_a0p5,10,layer_10,0.2157527672990434
01,Ventral Visual,90,4404,taskvec_a0p5,11,layer_11,0.2099421094013475
01,Ventral Visual,90,4404,taskvec_a0p5,12,layer_12,0.2078991163903122
01,Ventral Visual,90,4404,taskvec_a0p5,13,layer_13,0.19941901382381114
01,Ventral Visual,90,4404,taskvec_a0p5,14,layer_14,0.1913281654405923
01,Ventral Visual,90,4404,taskvec_a0p5,15,layer_15,0.17660093257988552
01,Ventral Visual,90,4404,taskvec_a0p5,16,layer_16,0.16918805958953603
01,Ventral Visual,90,4404,taskvec_a0p5,17,layer_17,0.17383474545540437
01,Ventral Visual,90,4404,taskvec_a0p5,18,layer_18,0.18247732604007183
01,Ventral Visual,90,4404,taskvec_a0p5,19,layer_19,0.19330973513576016
01,Ventral Visual,90,4404,taskvec_a0p5,20,layer_20,0.19035418593272824
01,Ventral Visual,90,4404,taskvec_a0p5,21,layer_21,0.19488388391943173
01,Ventral Visual,90,4404,taskvec_a0p5,22,layer_22,0.20405304949892566
01,Ventral Visual,90,4404,taskvec_a0p5,23,layer_23,0.20452790826892595
01,Ventral Visual,90,4404,taskvec_a0p5,24,layer_24,0.20255629811688983
01,Ventral Visual,90,4404,taskvec_a0p5,25,layer_25,0.20306511856097592
01,Ventral Visual,90,4404,taskvec_a0p5,26,layer_26,0.2026061978246062
01,Ventral Visual,90,4404,taskvec_a0p5,27,layer_27,0.20178519426164815
01,Ventral Visual,90,4404,taskvec_a0p5,28,layer_28,0.2051750105164366
01,Ventral Visual,90,4404,taskvec_a0p5,29,layer_29,0.20276717921206244
01,Ventral Visual,90,4404,taskvec_a0p5,30,layer_30,0.20275836026143151
01,Ventral Visual,90,4404,taskvec_a0p5,31,layer_31,0.1989522051412362
01,Ventral Visual,90,4404,taskvec_a0p5,32,layer_32,0.18390617480858523
01,Ventral Visual,90,4404,taskvec_a1p0,0,embedding,0.10242468107999059
01,Ventral Visual,90,4404,taskvec_a1p0,1,layer_1,0.0988583059476719
01,Ventral Visual,90,4404,taskvec_a1p0,2,layer_2,0.11607889867242412
01,Ventral Visual,90,4404,taskvec_a1p0,3,layer_3,0.1754405325116674
01,Ventral Visual,90,4404,taskvec_a1p0,4,layer_4,0.17780407273751528
01,Ventral Visual,90,4404,taskvec_a1p0,5,layer_5,0.19168118834630304
01,Ventral Visual,90,4404,taskvec_a1p0,6,layer_6,0.21828486378403075
01,Ventral Visual,90,4404,taskvec_a1p0,7,layer_7,0.21414236781074167
01,Ventral Visual,90,4404,taskvec_a1p0,8,layer_8,0.2115854687626244
01,Ventral Visual,90,4404,taskvec_a1p0,9,layer_9,0.2121324630033477
01,Ventral Visual,90,4404,taskvec_a1p0,10,layer_10,0.209372048143666
01,Ventral Visual,90,4404,taskvec_a1p0,11,layer_11,0.21369329659310418
01,Ventral Visual,90,4404,taskvec_a1p0,12,layer_12,0.21132114532351257
01,Ventral Visual,90,4404,taskvec_a1p0,13,layer_13,0.20391329927138574
01,Ventral Visual,90,4404,taskvec_a1p0,14,layer_14,0.1875006786628119
01,Ventral Visual,90,4404,taskvec_a1p0,15,layer_15,0.16684922628591398
01,Ventral Visual,90,4404,taskvec_a1p0,16,layer_16,0.16083229729670181
01,Ventral Visual,90,4404,taskvec_a1p0,17,layer_17,0.1599815346554788
01,Ventral Visual,90,4404,taskvec_a1p0,18,layer_18,0.16641350799551702
01,Ventral Visual,90,4404,taskvec_a1p0,19,layer_19,0.1703949514110677
01,Ventral Visual,90,4404,taskvec_a1p0,20,layer_20,0.168899118891546
01,Ventral Visual,90,4404,taskvec_a1p0,21,layer_21,0.17108151132227378
01,Ventral Visual,90,4404,taskvec_a1p0,22,layer_22,0.17634807689613122
01,Ventral Visual,90,4404,taskvec_a1p0,23,layer_23,0.17824762442891431
01,Ventral Visual,90,4404,taskvec_a1p0,24,layer_24,0.1750553204641735
01,Ventral Visual,90,4404,taskvec_a1p0,25,layer_25,0.17506450535334178
01,Ventral Visual,90,4404,taskvec_a1p0,26,layer_26,0.17257521022772024
01,Ventral Visual,90,4404,taskvec_a1p0,27,layer_27,0.1725718982878188
01,Ventral Visual,90,4404,taskvec_a1p0,28,layer_28,0.17167740141481777
01,Ventral Visual,90,4404,taskvec_a1p0,29,layer_29,0.1670047699649365
01,Ventral Visual,90,4404,taskvec_a1p0,30,layer_30,0.16431668820893974
01,Ventral Visual,90,4404,taskvec_a1p0,31,layer_31,0.15592899605083577
01,Ventral Visual,90,4404,taskvec_a1p0,32,layer_32,0.13124044846012456
01,Dorsal Visual,90,2173,base,0,embedding,0.034927642836950226
01,Dorsal Visual,90,2173,base,1,layer_1,0.03685454468605585
01,Dorsal Visual,90,2173,base,2,layer_2,0.03294448562389348
01,Dorsal Visual,90,2173,base,3,layer_3,0.04840013941081441
01,Dorsal Visual,90,2173,base,4,layer_4,0.059153338410856626
01,Dorsal Visual,90,2173,base,5,layer_5,0.06312119838964403
01,Dorsal Visual,90,2173,base,6,layer_6,0.0745478432891134
01,Dorsal Visual,90,2173,base,7,layer_7,0.07044927918056429
01,Dorsal Visual,90,2173,base,8,layer_8,0.06689729200457491
01,Dorsal Visual,90,2173,base,9,layer_9,0.06553992453794436
01,Dorsal Visual,90,2173,base,10,layer_10,0.0648067848912649
01,Dorsal Visual,90,2173,base,11,layer_11,0.06323180298565535
01,Dorsal Visual,90,2173,base,12,layer_12,0.06200600023012472
01,Dorsal Visual,90,2173,base,13,layer_13,0.05951828149823292
01,Dorsal Visual,90,2173,base,14,layer_14,0.06418908717819902
01,Dorsal Visual,90,2173,base,15,layer_15,0.06468219412062075
01,Dorsal Visual,90,2173,base,16,layer_16,0.07118340157489299
01,Dorsal Visual,90,2173,base,17,layer_17,0.07952374887029086
01,Dorsal Visual,90,2173,base,18,layer_18,0.08306146014695551
01,Dorsal Visual,90,2173,base,19,layer_19,0.08086893743913834
01,Dorsal Visual,90,2173,base,20,layer_20,0.07777353545611272
01,Dorsal Visual,90,2173,base,21,layer_21,0.07892332685592235
01,Dorsal Visual,90,2173,base,22,layer_22,0.0834133402185818
01,Dorsal Visual,90,2173,base,23,layer_23,0.08434096097376458
01,Dorsal Visual,90,2173,base,24,layer_24,0.08489916537451976
01,Dorsal Visual,90,2173,base,25,layer_25,0.08266833101266845
01,Dorsal Visual,90,2173,base,26,layer_26,0.08145565086165422
01,Dorsal Visual,90,2173,base,27,layer_27,0.07894465645872244
01,Dorsal Visual,90,2173,base,28,layer_28,0.07504897752952637
01,Dorsal Visual,90,2173,base,29,layer_29,0.07512229917161846
01,Dorsal Visual,90,2173,base,30,layer_30,0.07560531581185993
01,Dorsal Visual,90,2173,base,31,layer_31,0.07337631824104364
01,Dorsal Visual,90,2173,base,32,layer_32,0.06771047337444933
01,Dorsal Visual,90,2173,scrambled,0,embedding,0.034927642836950226
01,Dorsal Visual,90,2173,scrambled,1,layer_1,0.026816312440123915
01,Dorsal Visual,90,2173,scrambled,2,layer_2,0.043793480197301435
01,Dorsal Visual,90,2173,scrambled,3,layer_3,0.05030998066949758
01,Dorsal Visual,90,2173,scrambled,4,layer_4,0.04748096270139049
01,Dorsal Visual,90,2173,scrambled,5,layer_5,0.047973828860364234
01,Dorsal Visual,90,2173,scrambled,6,layer_6,0.05254540149837653
01,Dorsal Visual,90,2173,scrambled,7,layer_7,0.04961171035149954
01,Dorsal Visual,90,2173,scrambled,8,layer_8,0.05172941945648055
01,Dorsal Visual,90,2173,scrambled,9,layer_9,0.04962521720082009
01,Dorsal Visual,90,2173,scrambled,10,layer_10,0.04881265357405081
01,Dorsal Visual,90,2173,scrambled,11,layer_11,0.051310964349272056
01,Dorsal Visual,90,2173,scrambled,12,layer_12,0.04871358323371315
01,Dorsal Visual,90,2173,scrambled,13,layer_13,0.0520336288885712
01,Dorsal Visual,90,2173,scrambled,14,layer_14,0.052701759619472946
01,Dorsal Visual,90,2173,scrambled,15,layer_15,0.04067537806984817
01,Dorsal Visual,90,2173,scrambled,16,layer_16,0.04039658576841566
01,Dorsal Visual,90,2173,scrambled,17,layer_17,0.04350413115748259
01,Dorsal Visual,90,2173,scrambled,18,layer_18,0.048850302092910095
01,Dorsal Visual,90,2173,scrambled,19,layer_19,0.04515319460205502
01,Dorsal Visual,90,2173,scrambled,20,layer_20,0.04591162342232367
01,Dorsal Visual,90,2173,scrambled,21,layer_21,0.04694247060080333
01,Dorsal Visual,90,2173,scrambled,22,layer_22,0.04680289484319395
01,Dorsal Visual,90,2173,scrambled,23,layer_23,0.04692596787488158
01,Dorsal Visual,90,2173,scrambled,24,layer_24,0.048885676525116245
01,Dorsal Visual,90,2173,scrambled,25,layer_25,0.04947851675625184
01,Dorsal Visual,90,2173,scrambled,26,layer_26,0.048692342733864726
01,Dorsal Visual,90,2173,scrambled,27,layer_27,0.044844818252683986
01,Dorsal Visual,90,2173,scrambled,28,layer_28,0.04643887622229099
01,Dorsal Visual,90,2173,scrambled,29,layer_29,0.04671649617545381
01,Dorsal Visual,90,2173,scrambled,30,layer_30,0.04296678824213365
01,Dorsal Visual,90,2173,scrambled,31,layer_31,0.040241620044387805
01,Dorsal Visual,90,2173,scrambled,32,layer_32,0.025546951603933547
01,Dorsal Visual,90,2173,lowLR,0,embedding,0.034927642836950226
01,Dorsal Visual,90,2173,lowLR,1,layer_1,0.037235534150274405
01,Dorsal Visual,90,2173,lowLR,2,layer_2,0.03627520065671827
01,Dorsal Visual,90,2173,lowLR,3,layer_3,0.049497419471110624
01,Dorsal Visual,90,2173,lowLR,4,layer_4,0.05984666958599319
01,Dorsal Visual,90,2173,lowLR,5,layer_5,0.059810926786867384
01,Dorsal Visual,90,2173,lowLR,6,layer_6,0.07277351697238721
01,Dorsal Visual,90,2173,lowLR,7,layer_7,0.069829817154336
01,Dorsal Visual,90,2173,lowLR,8,layer_8,0.07203461944440366
01,Dorsal Visual,90,2173,lowLR,9,layer_9,0.07350594697103024
01,Dorsal Visual,90,2173,lowLR,10,layer_10,0.07204360931579094
01,Dorsal Visual,90,2173,lowLR,11,layer_11,0.06998146682889232
01,Dorsal Visual,90,2173,lowLR,12,layer_12,0.06684783949280464
01,Dorsal Visual,90,2173,lowLR,13,layer_13,0.06509401582129569
01,Dorsal Visual,90,2173,lowLR,14,layer_14,0.06625775248683584
01,Dorsal Visual,90,2173,lowLR,15,layer_15,0.06489024017282191
01,Dorsal Visual,90,2173,lowLR,16,layer_16,0.07180332611455591
01,Dorsal Visual,90,2173,lowLR,17,layer_17,0.07570924590563671
01,Dorsal Visual,90,2173,lowLR,18,layer_18,0.07719596638746004
01,Dorsal Visual,90,2173,lowLR,19,layer_19,0.07572161085486603
01,Dorsal Visual,90,2173,lowLR,20,layer_20,0.07295574296926202
01,Dorsal Visual,90,2173,lowLR,21,layer_21,0.07434824632623441
01,Dorsal Visual,90,2173,lowLR,22,layer_22,0.07813028181913058
01,Dorsal Visual,90,2173,lowLR,23,layer_23,0.07957274447258572
01,Dorsal Visual,90,2173,lowLR,24,layer_24,0.07937458062887896
01,Dorsal Visual,90,2173,lowLR,25,layer_25,0.07770339237969254
01,Dorsal Visual,90,2173,lowLR,26,layer_26,0.0771346672926887
01,Dorsal Visual,90,2173,lowLR,27,layer_27,0.07462214263529146
01,Dorsal Visual,90,2173,lowLR,28,layer_28,0.07239163479746426
01,Dorsal Visual,90,2173,lowLR,29,layer_29,0.07023915107071273
01,Dorsal Visual,90,2173,lowLR,30,layer_30,0.0720790401611866
01,Dorsal Visual,90,2173,lowLR,31,layer_31,0.06902011771112615
01,Dorsal Visual,90,2173,lowLR,32,layer_32,0.06623520551729363
01,Dorsal Visual,90,2173,lowrank,0,embedding,0.034927642836950226
01,Dorsal Visual,90,2173,lowrank,1,layer_1,0.030753654564567415
01,Dorsal Visual,90,2173,lowrank,2,layer_2,0.0317455549736342
01,Dorsal Visual,90,2173,lowrank,3,layer_3,0.04658041691480298
01,Dorsal Visual,90,2173,lowrank,4,layer_4,0.06223858695376139
01,Dorsal Visual,90,2173,lowrank,5,layer_5,0.06123884716613601
01,Dorsal Visual,90,2173,lowrank,6,layer_6,0.07331070914123303
01,Dorsal Visual,90,2173,lowrank,7,layer_7,0.06814229784717873
01,Dorsal Visual,90,2173,lowrank,8,layer_8,0.07611317125416762
01,Dorsal Visual,90,2173,lowrank,9,layer_9,0.07844061114829122
01,Dorsal Visual,90,2173,lowrank,10,layer_10,0.07970242233061488
01,Dorsal Visual,90,2173,lowrank,11,layer_11,0.07906534724734392
01,Dorsal Visual,90,2173,lowrank,12,layer_12,0.07584291546382119
01,Dorsal Visual,90,2173,lowrank,13,layer_13,0.07395319335274572
01,Dorsal Visual,90,2173,lowrank,14,layer_14,0.07156132324503364
01,Dorsal Visual,90,2173,lowrank,15,layer_15,0.07032296500566007
01,Dorsal Visual,90,2173,lowrank,16,layer_16,0.07441656550072577
01,Dorsal Visual,90,2173,lowrank,17,layer_17,0.07830815914364748
01,Dorsal Visual,90,2173,lowrank,18,layer_18,0.07986910275780341
01,Dorsal Visual,90,2173,lowrank,19,layer_19,0.07775697426221641
01,Dorsal Visual,90,2173,lowrank,20,layer_20,0.07520741770827316
01,Dorsal Visual,90,2173,lowrank,21,layer_21,0.07541151707879146
01,Dorsal Visual,90,2173,lowrank,22,layer_22,0.07831578445096371
01,Dorsal Visual,90,2173,lowrank,23,layer_23,0.07939563507728116
01,Dorsal Visual,90,2173,lowrank,24,layer_24,0.07876446171026773
01,Dorsal Visual,90,2173,lowrank,25,layer_25,0.07640081071282584
01,Dorsal Visual,90,2173,lowrank,26,layer_26,0.07495306950337888
01,Dorsal Visual,90,2173,lowrank,27,layer_27,0.07321299271744391
01,Dorsal Visual,90,2173,lowrank,28,layer_28,0.07168253333387654
01,Dorsal Visual,90,2173,lowrank,29,layer_29,0.06843951932891558
01,Dorsal Visual,90,2173,lowrank,30,layer_30,0.07392545842455248
01,Dorsal Visual,90,2173,lowrank,31,layer_31,0.07074723739614044
01,Dorsal Visual,90,2173,lowrank,32,layer_32,0.0693440568156584
01,Dorsal Visual,90,2173,taskvec_a0p25,0,embedding,0.034927642836950226
01,Dorsal Visual,90,2173,taskvec_a0p25,1,layer_1,0.03945606581989087
01,Dorsal Visual,90,2173,taskvec_a0p25,2,layer_2,0.03847709710712959
01,Dorsal Visual,90,2173,taskvec_a0p25,3,layer_3,0.051098364333006754
01,Dorsal Visual,90,2173,taskvec_a0p25,4,layer_4,0.06158100791768269
01,Dorsal Visual,90,2173,taskvec_a0p25,5,layer_5,0.06645467486677582
01,Dorsal Visual,90,2173,taskvec_a0p25,6,layer_6,0.07698772998744391
01,Dorsal Visual,90,2173,taskvec_a0p25,7,layer_7,0.07360154229625304
01,Dorsal Visual,90,2173,taskvec_a0p25,8,layer_8,0.07782427052735073
01,Dorsal Visual,90,2173,taskvec_a0p25,9,layer_9,0.07939654347907138
01,Dorsal Visual,90,2173,taskvec_a0p25,10,layer_10,0.07557329254726979
01,Dorsal Visual,90,2173,taskvec_a0p25,11,layer_11,0.07290533778442365
01,Dorsal Visual,90,2173,taskvec_a0p25,12,layer_12,0.07160935384555012
01,Dorsal Visual,90,2173,taskvec_a0p25,13,layer_13,0.06863501419364255
01,Dorsal Visual,90,2173,taskvec_a0p25,14,layer_14,0.06886813646898239
01,Dorsal Visual,90,2173,taskvec_a0p25,15,layer_15,0.0635247013864481
01,Dorsal Visual,90,2173,taskvec_a0p25,16,layer_16,0.06996838886925107
01,Dorsal Visual,90,2173,taskvec_a0p25,17,layer_17,0.074326685466717
01,Dorsal Visual,90,2173,taskvec_a0p25,18,layer_18,0.07873257125951119
01,Dorsal Visual,90,2173,taskvec_a0p25,19,layer_19,0.07892263850293099
01,Dorsal Visual,90,2173,taskvec_a0p25,20,layer_20,0.07559639804474799
01,Dorsal Visual,90,2173,taskvec_a0p25,21,layer_21,0.07515275370122314
01,Dorsal Visual,90,2173,taskvec_a0p25,22,layer_22,0.07910628603746231
01,Dorsal Visual,90,2173,taskvec_a0p25,23,layer_23,0.08062293072754909
01,Dorsal Visual,90,2173,taskvec_a0p25,24,layer_24,0.08000677578445758
01,Dorsal Visual,90,2173,taskvec_a0p25,25,layer_25,0.07943767691337349
01,Dorsal Visual,90,2173,taskvec_a0p25,26,layer_26,0.07845476581529806
01,Dorsal Visual,90,2173,taskvec_a0p25,27,layer_27,0.07614636555943698
01,Dorsal Visual,90,2173,taskvec_a0p25,28,layer_28,0.0724816844446389
01,Dorsal Visual,90,2173,taskvec_a0p25,29,layer_29,0.07235621534678567
01,Dorsal Visual,90,2173,taskvec_a0p25,30,layer_30,0.07339466821872427
01,Dorsal Visual,90,2173,taskvec_a0p25,31,layer_31,0.07202368425197103
01,Dorsal Visual,90,2173,taskvec_a0p25,32,layer_32,0.07077809447681606
01,Dorsal Visual,90,2173,taskvec_a0p5,0,embedding,0.034927642836950226
01,Dorsal Visual,90,2173,taskvec_a0p5,1,layer_1,0.0413967772351545
01,Dorsal Visual,90,2173,taskvec_a0p5,2,layer_2,0.04247142028896364
01,Dorsal Visual,90,2173,taskvec_a0p5,3,layer_3,0.053221931630161985
01,Dorsal Visual,90,2173,taskvec_a0p5,4,layer_4,0.06204589276105598
01,Dorsal Visual,90,2173,taskvec_a0p5,5,layer_5,0.06717111602255796
01,Dorsal Visual,90,2173,taskvec_a0p5,6,layer_6,0.07544115081516845
01,Dorsal Visual,90,2173,taskvec_a0p5,7,layer_7,0.07125033414307369
01,Dorsal Visual,90,2173,taskvec_a0p5,8,layer_8,0.07582438840102906
01,Dorsal Visual,90,2173,taskvec_a0p5,9,layer_9,0.07733180280987784
01,Dorsal Visual,90,2173,taskvec_a0p5,10,layer_10,0.07727811183694774
01,Dorsal Visual,90,2173,taskvec_a0p5,11,layer_11,0.07493278354458495
01,Dorsal Visual,90,2173,taskvec_a0p5,12,layer_12,0.07448679768009761
01,Dorsal Visual,90,2173,taskvec_a0p5,13,layer_13,0.07253372131560468
01,Dorsal Visual,90,2173,taskvec_a0p5,14,layer_14,0.06920762954913975
01,Dorsal Visual,90,2173,taskvec_a0p5,15,layer_15,0.06307038953294289
01,Dorsal Visual,90,2173,taskvec_a0p5,16,layer_16,0.06693505278941732
01,Dorsal Visual,90,2173,taskvec_a0p5,17,layer_17,0.06883800173865076
01,Dorsal Visual,90,2173,taskvec_a0p5,18,layer_18,0.07422801244708833
01,Dorsal Visual,90,2173,taskvec_a0p5,19,layer_19,0.07390674026675081
01,Dorsal Visual,90,2173,taskvec_a0p5,20,layer_20,0.07124606766211775
01,Dorsal Visual,90,2173,taskvec_a0p5,21,layer_21,0.071351811944294
01,Dorsal Visual,90,2173,taskvec_a0p5,22,layer_22,0.07314797520892873
01,Dorsal Visual,90,2173,taskvec_a0p5,23,layer_23,0.07612702629615464
01,Dorsal Visual,90,2173,taskvec_a0p5,24,layer_24,0.0753194356228008
01,Dorsal Visual,90,2173,taskvec_a0p5,25,layer_25,0.0764098205716677
01,Dorsal Visual,90,2173,taskvec_a0p5,26,layer_26,0.07372648574273105
01,Dorsal Visual,90,2173,taskvec_a0p5,27,layer_27,0.0719305311321781
01,Dorsal Visual,90,2173,taskvec_a0p5,28,layer_28,0.06901359320820018
01,Dorsal Visual,90,2173,taskvec_a0p5,29,layer_29,0.06658671348602745
01,Dorsal Visual,90,2173,taskvec_a0p5,30,layer_30,0.06699767460536421
01,Dorsal Visual,90,2173,taskvec_a0p5,31,layer_31,0.06434218939898623
01,Dorsal Visual,90,2173,taskvec_a0p5,32,layer_32,0.058140368049100465
01,Dorsal Visual,90,2173,taskvec_a1p0,0,embedding,0.034927642836950226
01,Dorsal Visual,90,2173,taskvec_a1p0,1,layer_1,0.036904658278215915
01,Dorsal Visual,90,2173,taskvec_a1p0,2,layer_2,0.046277262895032874
01,Dorsal Visual,90,2173,taskvec_a1p0,3,layer_3,0.055152006357221006
01,Dorsal Visual,90,2173,taskvec_a1p0,4,layer_4,0.05811665414844916
01,Dorsal Visual,90,2173,taskvec_a1p0,5,layer_5,0.06418854994530807
01,Dorsal Visual,90,2173,taskvec_a1p0,6,layer_6,0.07335447680996773
01,Dorsal Visual,90,2173,taskvec_a1p0,7,layer_7,0.06957466440769576
01,Dorsal Visual,90,2173,taskvec_a1p0,8,layer_8,0.07032653304649805
01,Dorsal Visual,90,2173,taskvec_a1p0,9,layer_9,0.06877029825247949
01,Dorsal Visual,90,2173,taskvec_a1p0,10,layer_10,0.06902375150508569
01,Dorsal Visual,90,2173,taskvec_a1p0,11,layer_11,0.06983698536537816
01,Dorsal Visual,90,2173,taskvec_a1p0,12,layer_12,0.07076093160449771
01,Dorsal Visual,90,2173,taskvec_a1p0,13,layer_13,0.06969133286118484
01,Dorsal Visual,90,2173,taskvec_a1p0,14,layer_14,0.061968052833440146
01,Dorsal Visual,90,2173,taskvec_a1p0,15,layer_15,0.05339783822901843
01,Dorsal Visual,90,2173,taskvec_a1p0,16,layer_16,0.05384224732617873
01,Dorsal Visual,90,2173,taskvec_a1p0,17,layer_17,0.052027136515011445
01,Dorsal Visual,90,2173,taskvec_a1p0,18,layer_18,0.05708141888309839
01,Dorsal Visual,90,2173,taskvec_a1p0,19,layer_19,0.05381068115786263
