region,arm,layer,layer_name,rsa_spearman_mean,rsa_spearman_se,n_subjects,n_concepts,cross_format_rdm_spearman,linear_cka,retrieval_top1,retrieval_top5,concept_minus_format_alignment,base_rsa_spearman_mean,base_cross_format_rdm_spearman,base_linear_cka,base_retrieval_top1,base_retrieval_top5,base_concept_minus_format_alignment,rsa_delta_vs_base,cross_format_rdm_spearman_delta_vs_base,linear_cka_delta_vs_base,retrieval_top1_delta_vs_base,retrieval_top5_delta_vs_base,concept_minus_format_alignment_delta_vs_base
Prefrontal,scrambled,4,layer_4,0.0095889127106346,0.007950427051991272,3,90,0.6796956667687993,0.440745602051417,0.1276041666666666,0.3046875,-0.875843895599246,0.011862528817994433,0.5934740792485301,0.5712788005669912,0.0221354166666666,0.1315104166666666,-0.9065810632891952,-0.0022736161073598337,0.0862215875202692,-0.1305331985155742,0.10546875,0.1731770833333334,0.030737167689949163
Prefrontal,scrambled,5,layer_5,0.008911326979729968,0.005745026120842896,3,90,0.6559336912803145,0.4723983903725942,0.13671875,0.2708333333333333,-0.8778558373451233,0.009096728740297067,0.5516955903682028,0.5928051074345907,0.03125,0.1080729166666666,-0.9658103217370808,-0.00018540176056709885,0.10423810091211172,-0.12040671706199652,0.10546875,0.1627604166666667,0.08795448439195752
Prefrontal,scrambled,6,layer_6,0.006541742759326501,0.0059323029159996585,3,90,0.6425754240118625,0.4967373510201772,0.1223958333333333,0.26171875,-0.9013625318184496,0.0069531381232369,0.5417631934037848,0.5688189466794332,0.01953125,0.0625,-0.9618418683530764,-0.0004113953639103994,0.10081223060807776,-0.07208159565925604,0.1028645833333333,0.19921875,0.06047933653462678
Prefrontal,scrambled,7,layer_7,0.006364164250368599,0.007720660334087096,3,90,0.651759800416817,0.5476395885149637,0.1223958333333333,0.28515625,-0.9061768213286996,0.007963924248486133,0.5053800057563055,0.5630882879098257,0.0169270833333333,0.0755208333333333,-0.9617542009800673,-0.001599759998117534,0.14637979466051154,-0.015448699394861931,0.10546875,0.20963541666666669,0.055577379651367664
Prefrontal,scrambled,8,layer_8,0.009944258208378867,0.00797208401876948,3,90,0.6003139487641569,0.5647300879160563,0.1171875,0.2682291666666667,-0.9491217182949184,0.0103875603367938,0.4983549504494275,0.5576125383377075,0.0143229166666666,0.0703125,-0.9696994114201516,-0.0004433021284149328,0.10195899831472938,0.0071175495783487586,0.1028645833333334,0.19791666666666669,0.020577693125233165
Prefrontal,scrambled,9,layer_9,0.009857278845930666,0.008170476385471808,3,90,0.4600155666362091,0.5249707897504171,0.11328125,0.2552083333333333,-0.9624736504629254,0.010191009935213833,0.516973717743805,0.5538837810357412,0.01953125,0.0729166666666666,-0.9122839610790834,-0.00033373108928316624,-0.05695815110759589,-0.028912991285324097,0.09375,0.1822916666666667,-0.05018968938384205
Prefrontal,scrambled,10,layer_10,0.010170714325156835,0.008561129873234905,3,90,0.4600098613927978,0.5332031846046448,0.09765625,0.2278645833333333,-0.956058580428362,0.010133632428841266,0.4303329732855501,0.4787539144357045,0.0091145833333333,0.0598958333333333,-0.9475824533728884,3.7081896315568214e-05,0.029676888107247723,0.0544492701689403,0.0885416666666667,0.16796875,-0.008476127055473626
Prefrontal,scrambled,11,layer_11,0.011537226519247832,0.008910382790029609,3,90,0.4657482956502155,0.5237435698509216,0.0885416666666666,0.19921875,-0.9476214302703738,0.009585460360421466,0.3943702836831013,0.4765990277131398,0.0091145833333333,0.05859375,-0.9314776781247928,0.0019517661588263659,0.07137801196711424,0.04714454213778185,0.0794270833333333,0.140625,-0.01614375214558106
Prefrontal,scrambled,12,layer_12,0.011968801304460734,0.009979461989410085,3,90,0.4137629412247078,0.5166796247164408,0.0638020833333333,0.2057291666666666,-0.935738299973309,0.008127167642950133,0.3482040690119243,0.4399723311265309,0.0130208333333333,0.0533854166666666,-0.9568232994060965,0.0038416336615106003,0.0655588722127835,0.07670729358990991,0.05078125,0.15234375,0.02108499943278741
Prefrontal,scrambled,13,layer_13,0.012053470403585667,0.008770770222604807,3,90,0.3848250513996538,0.5410749117533366,0.0729166666666666,0.1783854166666666,-0.9300378849729896,0.0059839325037034,0.4050406488262516,0.5068856577078501,0.0143229166666666,0.0651041666666666,-0.9669681733939796,0.006069537899882267,-0.020215597426597842,0.03418925404548645,0.05859375,0.11328125,0.03693028842099
Prefrontal,scrambled,14,layer_14,0.011260372627310966,0.00851500771355622,3,90,0.3749937219140604,0.517751932144165,0.0638020833333333,0.140625,-0.9531367300078272,0.0042097028241407,0.3664868863098827,0.4428336123625437,0.015625,0.0690104166666666,-0.9680170668289064,0.007050669803170266,0.008506835604177698,0.07491831978162133,0.0481770833333333,0.0716145833333334,0.014880336821079254
Prefrontal,scrambled,15,layer_15,0.007963674747768266,0.00844826638130297,3,90,0.3926127509673487,0.4822414914766947,0.0572916666666666,0.2005208333333333,-0.92922505736351,0.0058109615700196,0.3140893622396858,0.3596119781335194,0.015625,0.0755208333333333,-0.9753471747972072,0.002152713177748666,0.0785233887276629,0.12262951334317529,0.0416666666666666,0.12499999999999999,0.04612211743369721
Prefrontal,scrambled,16,layer_16,0.005454491855788768,0.008337863218563646,3,90,0.3498707946555973,0.4906681676705678,0.2135416666666666,0.4440104166666667,-0.8812518641352654,0.006596243130767167,0.333855986140614,0.3747537831465403,0.0208333333333333,0.09375,-0.975171159952879,-0.0011417512749783993,0.01601480851498327,0.11591438452402753,0.19270833333333331,0.3502604166666667,0.0939192958176136
Prefrontal,scrambled,17,layer_17,0.0033427757493344327,0.008779818112271841,3,90,0.2626600865118782,0.35590527455012,0.1354166666666666,0.3294270833333333,-0.7362295240163803,0.004723980465985433,0.2830343914060867,0.3486521740754445,0.0247395833333333,0.0950520833333333,-0.9777877279557288,-0.0013812047166510007,-0.020374304894208495,0.007253100474675478,0.1106770833333333,0.234375,0.24155820393934846
Prefrontal,scrambled,18,layer_18,0.005281559278092533,0.007853013366811584,3,90,0.2597504425562666,0.3636445452769597,0.1276041666666666,0.3111979166666667,-0.7142648696899414,0.0039043414670984667,0.2110765939847273,0.2793700347344081,0.0338541666666666,0.1106770833333333,-0.9790412085130812,0.0013772178109940666,0.04867384857153931,0.08427451054255164,0.09375,0.20052083333333337,0.2647763388231398
Prefrontal,scrambled,19,layer_19,0.0038236265838682004,0.006501649747687395,3,90,0.2246284358949291,0.3659633050362269,0.1432291666666666,0.3424479166666667,-0.6986373513936996,0.005095088655702767,0.227765465028962,0.2787928531567256,0.02734375,0.0963541666666666,-0.981149835512042,-0.0012714620718345662,-0.0031370291340329093,0.08717045187950134,0.1158854166666666,0.24609375000000008,0.2825124841183424
Prefrontal,scrambled,20,layer_20,0.003106958654536133,0.005113985224945678,3,90,0.2302891129694035,0.3700147271156311,0.1393229166666666,0.3541666666666667,-0.834843710064888,0.006236230904845967,0.2382690025015052,0.2925834059715271,0.02734375,0.1028645833333333,-0.9808133710175752,-0.003129272250309834,-0.007979889532101714,0.077431321144104,0.1119791666666666,0.25130208333333337,0.14596966095268715
Prefrontal,scrambled,21,layer_21,0.004568679500663533,0.005494583913702706,3,90,0.2233209957292602,0.3817287236452102,0.1627604166666666,0.3854166666666667,-0.8517816588282585,0.006456038297601733,0.214468944188466,0.2816310773293177,0.0299479166666666,0.0963541666666666,-0.9842207627370954,-0.0018873587969382,0.008852051540794215,0.10009764631589252,0.1328125,0.2890625000000001,0.13243910390883684
