region,arm,layer,layer_name,model,mean_test_pearson_r,mean_test_spearman_r,mean_test_r2_vs_train_mean,n_subjects,n_test_pairs
Language,scrambled,7,layer_7,mean_rdm,-0.0053875269730643644,-0.005342755076230685,-0.0014526837891741806,3,765
Language,scrambled,7,layer_7,mean_repr,-0.01049622378906674,-0.0020310194168208125,-0.0012735578413241022,3,765
Language,scrambled,7,layer_7,mean_repr_plus_single_formats,0.011016228710566053,0.015359526264631681,-0.0007452047178422294,3,765
Language,scrambled,7,layer_7,single_feature_listing,0.017017860802113597,0.010937725738936095,-0.00025606873831718335,3,765
Language,scrambled,7,layer_7,single_pairwise,0.01030105915125088,0.021295004498137978,-0.0003458004236306748,3,765
Language,scrambled,7,layer_7,single_triplet,-0.01997872490576667,-0.024106240220492303,-0.0018966732454757107,3,765
Language,scrambled,8,layer_8,all_single_formats,0.016653658474052375,0.010408518845228046,-0.00026622008652092227,3,765
Language,scrambled,8,layer_8,mean_rdm,-0.006074979682486418,-0.005612920328411874,-0.0014903559810811224,3,765
Language,scrambled,8,layer_8,mean_repr,-0.015284984999636536,-0.009814643121065359,-0.001496409018489316,3,765
Language,scrambled,8,layer_8,mean_repr_plus_single_formats,0.021363843535363487,0.018164927675534376,0.00017827788208638987,3,765
Language,scrambled,8,layer_8,single_feature_listing,0.015638179419472566,0.009768415360803915,-0.0002493374452630463,3,765
Language,scrambled,8,layer_8,single_pairwise,0.01797097955482937,0.029037466375647997,0.0001628800907899445,3,765
Language,scrambled,8,layer_8,single_triplet,-0.021136814767990873,-0.021677227842549354,-0.0019284545252432246,3,765
Language,scrambled,9,layer_9,all_single_formats,-0.008970799227810397,-0.01053129848989614,-0.0019346063192993146,3,765
Language,scrambled,9,layer_9,mean_rdm,0.003929076272382673,0.00848350877813704,-0.0006603416972773557,3,765
Language,scrambled,9,layer_9,mean_repr,-0.005249959296067571,0.004031428801431397,-0.001001648085594035,3,765
Language,scrambled,9,layer_9,mean_repr_plus_single_formats,0.0019131000407142048,-0.0025783636034029827,-0.001393628812767907,3,765
Language,scrambled,9,layer_9,single_feature_listing,0.01112860883882979,0.0012850406020723504,-0.00018862780688518507,3,765
Language,scrambled,9,layer_9,single_pairwise,0.010737287962810581,0.023959917833595967,-0.0003069494454599475,3,765
Language,scrambled,9,layer_9,single_triplet,-0.008114558907527629,0.0005765336130943748,-0.0011070852010618786,3,765
Language,scrambled,10,layer_10,all_single_formats,-0.010681289491613052,-0.012263374220867014,-0.002051291221453718,3,765
Language,scrambled,10,layer_10,mean_rdm,7.165713643771399e-05,0.007952202247076568,-0.0008151837922728186,3,765
Language,scrambled,10,layer_10,mean_repr,-0.008297574351735608,0.004523163869368963,-0.0010849527286019474,3,765
Language,scrambled,10,layer_10,mean_repr_plus_single_formats,-0.0028870889532987797,-0.006171861660881051,-0.0018014499634063281,3,765
Language,scrambled,10,layer_10,single_feature_listing,0.006735194289591372,-0.008575955364032892,-0.00022337969151516499,3,765
Language,scrambled,10,layer_10,single_pairwise,0.006695070279992902,0.023399832868866748,-0.0005802192831215747,3,765
Language,scrambled,10,layer_10,single_triplet,-0.010923320587474555,0.00031308720044094176,-0.0011605612842739237,3,765
Language,scrambled,11,layer_11,all_single_formats,-0.00939195550266973,-0.011670195397612793,-0.0021647958816162958,3,765
Language,scrambled,11,layer_11,mean_rdm,-0.00030663383937229335,0.010238796670135983,-0.0009079408079493886,3,765
Language,scrambled,11,layer_11,mean_repr,-0.008786405437380837,0.004577861656056351,-0.001202613060244495,3,765
Language,scrambled,11,layer_11,mean_repr_plus_single_formats,-1.9537325750497204e-05,0.0017112223114791488,-0.0017941457316357952,3,765
Language,scrambled,11,layer_11,single_feature_listing,0.0071488126723873455,-0.009860290130569743,-0.0002649909839979407,3,765
Language,scrambled,11,layer_11,single_pairwise,0.005104482087479575,0.02209825427215893,-0.0008662685512607071,3,765
Language,scrambled,11,layer_11,single_triplet,-0.010607809255890574,-0.003785208349694869,-0.0011281679340221507,3,765
Language,scrambled,12,layer_12,all_single_formats,-0.005485112896353589,0.0004296394100680179,-0.0018559278055134316,3,765
Language,scrambled,12,layer_12,mean_rdm,-0.013377984695227212,-0.0009228218875847006,-0.0014939319954305752,3,765
Language,scrambled,12,layer_12,mean_repr,-0.011605095059458849,0.0025314836153682366,-0.001493914376438236,3,765
Language,scrambled,12,layer_12,mean_repr_plus_single_formats,-0.008833829239300784,0.0032963144931533513,-0.0025002439482151675,3,765
Language,scrambled,12,layer_12,single_feature_listing,-0.0009201441889183567,-0.0044070673257204955,-0.00048784492979370153,3,765
Language,scrambled,12,layer_12,single_pairwise,0.0050140644827155354,0.023986480479760885,-0.0008057587843324591,3,765
Language,scrambled,12,layer_12,single_triplet,-0.026867526434374386,-0.02664502342614534,-0.0013987841607943825,3,765
Language,scrambled,13,layer_13,all_single_formats,-0.006824543389733849,-0.006436183666983575,-0.001593352950686781,3,765
Language,scrambled,13,layer_13,mean_rdm,-0.020737002780568153,-0.0034027169664725444,-0.0018140874036255046,3,765
Language,scrambled,13,layer_13,mean_repr,-0.01935558268580548,-0.003023567133760035,-0.0017978157371458063,3,765
Language,scrambled,13,layer_13,mean_repr_plus_single_formats,-0.009575076201540259,-0.002560208441274794,-0.0020578209558145266,3,765
Language,scrambled,13,layer_13,single_feature_listing,-0.006895291705768503,-0.0023933096083247145,-0.0006675999194092711,3,765
Language,scrambled,13,layer_13,single_pairwise,-0.004092311220756322,0.014149402510219206,-0.0007513257507180127,3,765
Language,scrambled,13,layer_13,single_triplet,-0.029790759223613784,-0.01967075184618432,-0.0014756607867030997,3,765
Language,scrambled,14,layer_14,all_single_formats,-0.012759618883845324,-0.012832090035308748,-0.0020177785179888255,3,765
Language,scrambled,14,layer_14,mean_rdm,-0.022001647138492952,-0.006437220083719244,-0.0017386414621880137,3,765
Language,scrambled,14,layer_14,mean_repr,-0.022395643301331553,-0.006430796086883531,-0.00196163357781202,3,765
Language,scrambled,14,layer_14,mean_repr_plus_single_formats,-0.014710605697363432,-0.003668459578273095,-0.002481576302068874,3,765
Language,scrambled,14,layer_14,single_feature_listing,-0.009169688638971739,-0.0022847270860098154,-0.0008684541934213345,3,765
Language,scrambled,14,layer_14,single_pairwise,-0.0007232766027347876,0.012439967124146379,-8.170228026497621e-05,3,765
Language,scrambled,14,layer_14,single_triplet,-0.039222388526612854,-0.03942959018027308,-0.0022580324445283426,3,765
Language,scrambled,15,layer_15,all_single_formats,-0.023296469052325085,-0.00882088029484984,-0.0018340774036903114,3,765
Language,scrambled,15,layer_15,mean_rdm,-0.026551772846546324,-0.01777703977758497,-0.0011402189719770621,3,765
Language,scrambled,15,layer_15,mean_repr,-0.026648855550252287,-0.00982202312299345,-0.0014282447361302353,3,765
Language,scrambled,15,layer_15,mean_repr_plus_single_formats,-0.021058568864079485,-0.001609483713470442,-0.0027538869486977515,3,765
Language,scrambled,15,layer_15,single_feature_listing,0.012564113986774983,0.015393862036314076,-0.0001784712292941896,3,765
Language,scrambled,15,layer_15,single_pairwise,-0.004720477666270255,0.014248648347286091,-0.0006409636265209961,3,765
Language,scrambled,15,layer_15,single_triplet,-0.02623539713893149,-0.015908612703485012,-0.001122832120609966,3,765
Language,scrambled,16,layer_16,all_single_formats,-0.007726272044310564,0.0066383921459625015,-0.0014227964944222293,3,765
Language,scrambled,16,layer_16,mean_rdm,-0.013294075800434095,-0.008641392572412247,-0.0012521040427298698,3,765
Language,scrambled,16,layer_16,mean_repr,-0.016441615830151992,0.003070536468065097,-0.001395245141230313,3,765
Language,scrambled,16,layer_16,mean_repr_plus_single_formats,-0.0018031363807490877,0.008002950928615993,-0.0016345790553167945,3,765
Language,scrambled,16,layer_16,single_feature_listing,-0.0028178009476685314,-0.0016439624391853442,-0.0005681512308284656,3,765
Language,scrambled,16,layer_16,single_pairwise,-0.014766641626635367,0.001091972246546745,-0.0007738913282035279,3,765
Language,scrambled,16,layer_16,single_triplet,-0.0004623411313751692,0.010570566175699974,-0.000613255218345247,3,765
Language,scrambled,17,layer_17,all_single_formats,-0.011038461037112847,-0.011205219537634837,-0.0016301394876940822,3,765
Language,scrambled,17,layer_17,mean_rdm,-0.006141351380557505,-0.016499352373559612,-0.001019512891641076,3,765
Language,scrambled,17,layer_17,mean_repr,-0.005676381313911752,-0.02086222009935484,-0.0009058770642265124,3,765
Language,scrambled,17,layer_17,mean_repr_plus_single_formats,-0.007448018052663703,-0.01534143364489271,-0.001497888905347226,3,765
Language,scrambled,17,layer_17,single_feature_listing,0.009929536800611037,0.007335695112642859,-0.00022891674246102353,3,765
Language,scrambled,17,layer_17,single_pairwise,-0.004546533130988901,-0.01632161583802021,-0.0007299309108080484,3,765
Language,scrambled,17,layer_17,single_triplet,-0.006337504346923854,-0.004331864569995611,-0.0009666269645842718,3,765
Language,scrambled,18,layer_18,all_single_formats,-0.013460257231161676,-0.00794140921762241,-0.0017203786419518845,3,765
Language,scrambled,18,layer_18,mean_rdm,-0.009967531222980245,-0.00998318592538925,-0.0008345753349248142,3,765
Language,scrambled,18,layer_18,mean_repr,-0.005320844916994125,-0.013369802693950874,-0.0002966295604634646,3,765
Language,scrambled,18,layer_18,mean_repr_plus_single_formats,-0.010566435411306111,-0.01423199420249921,-0.0014099944054419462,3,765
Language,scrambled,18,layer_18,single_feature_listing,0.006700807218684609,0.0051996580896927535,-0.00023842050606059928,3,765
Language,scrambled,18,layer_18,single_pairwise,-0.0059062674113841,0.002308484259286807,-0.0006584726266093041,3,765
Language,scrambled,18,layer_18,single_triplet,-0.004876665422421521,1.5930439997322948e-05,-0.000736366595602426,3,765
Language,scrambled,19,layer_19,all_single_formats,-0.001525015846659224,-0.005837304551683198,-0.0010619641246650824,3,765
Language,scrambled,19,layer_19,mean_rdm,0.002863353600366242,-0.003630299786221177,-0.00031247773249720723,3,765
Language,scrambled,19,layer_19,mean_repr,0.00909516067554974,-0.004116647274058696,0.00042792372625640357,3,765
Language,scrambled,19,layer_19,mean_repr_plus_single_formats,0.00031130867222959696,-0.010746176270005856,-0.0006131781811318238,3,765
Language,scrambled,19,layer_19,single_feature_listing,0.037982252139407875,0.017146264043781816,0.00035729325020213604,3,765
Language,scrambled,19,layer_19,single_pairwise,0.007450337170075971,0.006218402133088597,-0.0003183465613203114,3,765
Language,scrambled,19,layer_19,single_triplet,-0.0018685284593290459,0.0019074535249739358,-0.0006556292379887493,3,765
Language,scrambled,20,layer_20,all_single_formats,-0.001455862971294214,-0.007402910311801507,-0.001236646225044195,3,765
Language,scrambled,20,layer_20,mean_rdm,0.006698263591215036,-0.0030285615902706903,-0.00018038272257714372,3,765
Language,scrambled,20,layer_20,mean_repr,0.011172118126688122,-0.0033547737578210335,0.0005924591339740992,3,765
Language,scrambled,20,layer_20,mean_repr_plus_single_formats,0.003235977059387579,-0.007681420505630199,-0.0004223152924206497,3,765
Language,scrambled,20,layer_20,single_feature_listing,0.03044492174111971,0.009418294131317034,0.00018420261002649596,3,765
Language,scrambled,20,layer_20,single_pairwise,0.007296213340668034,0.00803448122741047,-0.0004864320330626078,3,765
Language,scrambled,20,layer_20,single_triplet,0.002409721222488751,0.003943619286964943,-0.0004904683499367494,3,765
Language,scrambled,21,layer_21,all_single_formats,0.001350093969415637,-0.001873180295680759,-0.001135053728696933,3,765
Language,scrambled,21,layer_21,mean_rdm,0.012301848210846225,0.0031325695835454186,-5.2162390716148366e-05,3,765
Language,scrambled,21,layer_21,mean_repr,0.015951753034066332,0.0001547924133222777,0.0005710758089756037,3,765
Language,scrambled,21,layer_21,mean_repr_plus_single_formats,0.0053375593236570556,-0.0073853716389384975,-0.00041555105395663094,3,765
Language,scrambled,21,layer_21,single_feature_listing,0.03244566300018047,0.009716335419836783,0.0001589174445377021,3,765
Language,scrambled,21,layer_21,single_pairwise,0.01502522836973594,0.015081954206641305,-0.00031679293921253276,3,765
Language,scrambled,21,layer_21,single_triplet,0.004921258317382926,0.0063920466094475265,-0.0004611017251221483,3,765
Language,scrambled,22,layer_22,all_single_formats,0.0047087659877017955,0.0019530915998512925,-0.001028439553614165,3,765
Language,scrambled,22,layer_22,mean_rdm,0.009505999479320055,-5.019473466346787e-05,-0.0004668229135569672,3,765
Language,scrambled,22,layer_22,mean_repr,0.007688819851525908,-0.0048765551723494015,-0.0004734787147191444,3,765
Language,scrambled,22,layer_22,mean_repr_plus_single_formats,0.008124435834776051,-0.003315809849336278,-0.0006277833218509832,3,765
Language,scrambled,22,layer_22,single_feature_listing,0.011566938113642025,0.00854463056166014,-0.0003122908935545565,3,765
Language,scrambled,22,layer_22,single_pairwise,0.01231467089478343,0.01346274068433346,-0.0004443969413303976,3,765
Language,scrambled,22,layer_22,single_triplet,0.008359149992524984,0.0073329164436360394,-0.0004105754302385541,3,765
Language,scrambled,23,layer_23,all_single_formats,0.010020870117968005,0.02030837150429367,-0.000527094264904345,3,765
Language,scrambled,23,layer_23,mean_rdm,0.012651297925064623,0.011352649818283087,-0.0002452289059952835,3,765
Language,scrambled,23,layer_23,mean_repr,0.010375729266348981,0.010621931346504583,-0.0002673372181854298,3,765
Language,scrambled,23,layer_23,mean_repr_plus_single_formats,0.014136437528027082,0.015030222716128404,-0.0002505435175389111,3,765
Language,scrambled,23,layer_23,single_feature_listing,0.01686275442221618,0.01559693717411506,-0.0001417392332086672,3,765
Language,scrambled,23,layer_23,single_pairwise,0.01610331728182089,0.01610616624178048,-0.00017582024979182856,3,765
Language,scrambled,23,layer_23,single_triplet,0.01045623174604011,0.017489210767762327,-0.0001735110726729753,3,765
Language,scrambled,24,layer_24,all_single_formats,-0.005985217769589644,0.012650618825670147,-0.001162876152668968,3,765
Language,scrambled,24,layer_24,mean_rdm,0.0004387530578035421,0.020262822775686626,-0.0007193930137266621,3,765
Language,scrambled,24,layer_24,mean_repr,-0.0013627533714782338,0.009494426088253209,-0.0006013683118501293,3,765
Language,scrambled,24,layer_24,mean_repr_plus_single_formats,-0.004866871396566583,0.0032554921822460195,-0.0013202882096368107,3,765
Language,scrambled,24,layer_24,single_feature_listing,0.0214197431966887,0.013462579861046896,-1.1062399748832755e-05,3,765
Language,scrambled,24,layer_24,single_pairwise,-0.003396681285801763,0.005766899690674278,-0.0008035409647753807,3,765
Language,scrambled,24,layer_24,single_triplet,-0.002973510991574717,0.012406328253372444,-0.0006343489358708876,3,765
Language,scrambled,25,layer_25,all_single_formats,0.008457725501125089,0.020468828471153975,-0.0004659629500333902,3,765
Language,scrambled,25,layer_25,mean_rdm,0.016628296065904834,0.02955024249024495,-6.963474538775512e-05,3,765
Language,scrambled,25,layer_25,mean_repr,0.010940217597537957,0.024439716239819328,-0.00017403368218334622,3,765
Language,scrambled,25,layer_25,mean_repr_plus_single_formats,0.012328166897305747,0.02072194645495889,-0.00046769263418200424,3,765
Language,scrambled,25,layer_25,single_feature_listing,0.016975756842875524,0.02069863601303348,-7.62795449830526e-05,3,765
Language,scrambled,25,layer_25,single_pairwise,0.014168380814122456,0.020683268454539144,-0.00011901860240803863,3,765
Language,scrambled,25,layer_25,single_triplet,0.009976884509428383,0.021869688643436816,-0.00028856713296069686,3,765
Language,scrambled,26,layer_26,all_single_formats,0.0024544494557439678,0.014566345815275335,-0.0007818389126372042,3,765
Language,scrambled,26,layer_26,mean_rdm,0.0152951652078058,0.02652606780184677,-8.045468052634656e-05,3,765
Language,scrambled,26,layer_26,mean_repr,0.01386168538310116,0.028040263718025312,-0.00010080744533732162,3,765
Language,scrambled,26,layer_26,mean_repr_plus_single_formats,0.0006570939753652062,0.01594159041185861,-0.001071355037549256,3,765
Language,scrambled,26,layer_26,single_feature_listing,0.007644510745341251,0.005739934986292942,-0.00021739480110394283,3,765
Language,scrambled,26,layer_26,single_pairwise,0.015892740319915426,0.01466181230510786,-4.8375312949877625e-06,3,765
Language,scrambled,26,layer_26,single_triplet,0.005247158909760165,0.01756562863276351,-0.0004444508005110315,3,765
Language,scrambled,27,layer_27,all_single_formats,0.01421870949261557,0.02621164934197812,-0.0003171777695169335,3,765
Language,scrambled,27,layer_27,mean_rdm,0.017585113027484542,0.033595368074915775,-7.171167533711238e-05,3,765
Language,scrambled,27,layer_27,mean_repr,0.013804401843515562,0.026068900805894423,-0.00010285376673150697,3,765
Language,scrambled,27,layer_27,mean_repr_plus_single_formats,0.011472961659971614,0.020172127376688966,-0.0006421175846818006,3,765
Language,scrambled,27,layer_27,single_feature_listing,0.01913935681655945,0.020444293985325233,-2.411286219750064e-05,3,765
Language,scrambled,27,layer_27,single_pairwise,0.019917784802873033,0.022066080680218172,0.00011116042656744707,3,765
Language,scrambled,27,layer_27,single_triplet,0.004543227571770066,0.019063447377593152,-0.0006311664845613704,3,765
Language,scrambled,28,layer_28,all_single_formats,-0.003587548667855961,0.0012406712442334805,-0.0011498838496967572,3,765
Language,scrambled,28,layer_28,mean_rdm,0.00652333446296306,0.019016638866574658,-0.0003667653425484992,3,765
Language,scrambled,28,layer_28,mean_repr,0.005866692251032372,0.010235035192155685,-0.00034296395836811805,3,765
Language,scrambled,28,layer_28,mean_repr_plus_single_formats,0.0008948448705071837,0.002665753190398957,-0.00118498097990453,3,765
Language,scrambled,28,layer_28,single_feature_listing,0.014016471575000508,0.008668348342166553,-0.00020759919480521175,3,765
Language,scrambled,28,layer_28,single_pairwise,0.00996082033548949,0.011707711896518437,-0.00024691184333003324,3,765
Language,scrambled,28,layer_28,single_triplet,0.00037846840773261896,0.01939275092609643,-0.0007864829999246018,3,765
Language,scrambled,29,layer_29,all_single_formats,-0.007249636085083067,-0.0033833109565599337,-0.0013511280760452788,3,765
Language,scrambled,29,layer_29,mean_rdm,0.0012281814792021277,0.016491516705652912,-0.0005456689788119936,3,765
Language,scrambled,29,layer_29,mean_repr,-0.0011505476986586546,0.011240082452312096,-0.0006423546855475563,3,765
Language,scrambled,29,layer_29,mean_repr_plus_single_formats,0.0015802363921706998,0.005588823639307677,-0.0011890868264167187,3,765
Language,scrambled,29,layer_29,single_feature_listing,0.011677546253071061,0.004299601631784544,-0.000265035305317148,3,765
Language,scrambled,29,layer_29,single_pairwise,0.003700418028959176,0.006239979257369885,-0.0005203100364643554,3,765
Language,scrambled,29,layer_29,single_triplet,-0.0047876291779366965,0.018929713880184326,-0.0008195350955915911,3,765
Language,scrambled,30,layer_30,all_single_formats,-0.012585702406986593,-0.003558045457416717,-0.0017246426691259753,3,765
Language,scrambled,30,layer_30,mean_rdm,0.007222904504203018,0.0284379886403365,-0.00042153716398655544,3,765
Language,scrambled,30,layer_30,mean_repr,0.0020623515933549264,0.016979088237393754,-0.0006074840934170433,3,765
Language,scrambled,30,layer_30,mean_repr_plus_single_formats,0.002968697978631314,0.0115318605672827,-0.0011322304389292936,3,765
Language,scrambled,30,layer_30,single_feature_listing,0.005673428993445369,-0.003993117120719943,-0.0004223454665939948,3,765
Language,scrambled,30,layer_30,single_pairwise,0.003683794906543267,0.014866620760552979,-0.0005717268508433904,3,765
Language,scrambled,30,layer_30,single_triplet,0.0007984299081314564,0.018392385410504565,-0.0006838398619943101,3,765
Language,scrambled,31,layer_31,all_single_formats,-0.013113718765090175,-0.013908927023663984,-0.0020455222733974563,3,765
Language,scrambled,31,layer_31,mean_rdm,0.006370346531371485,0.015570982082588296,-0.0006201472708885492,3,765
Language,scrambled,31,layer_31,mean_repr,0.0009619574989090726,0.009849961701721229,-0.0009721420467930045,3,765
Language,scrambled,31,layer_31,mean_repr_plus_single_formats,0.004097348161736959,0.002514132569672893,-0.0012111103585627687,3,765
Language,scrambled,31,layer_31,single_feature_listing,0.0046044591131532905,-0.014973541442240001,-0.0007230350804488342,3,765
Language,scrambled,31,layer_31,single_pairwise,-0.0040593154392455765,-0.00313819839857532,-0.0010722362161085612,3,765
Language,scrambled,31,layer_31,single_triplet,0.00726500420807678,0.016356130302243244,-0.0003726343751421964,3,765
Language,scrambled,32,layer_32,all_single_formats,-0.012844108285465764,-0.02305754730728657,-0.002308429688211507,3,765
Language,scrambled,32,layer_32,mean_rdm,0.0037885420298470495,-0.003653940809346763,-0.0008826284900316969,3,765
Language,scrambled,32,layer_32,mean_repr,0.001043322939062843,0.0013391487033756536,-0.0009696790314842237,3,765
Language,scrambled,32,layer_32,mean_repr_plus_single_formats,0.004699226425401614,-0.006470787477476922,-0.0014630069515658335,3,765
Language,scrambled,32,layer_32,single_feature_listing,0.011773461512775365,-0.0018434369222926003,-0.0005497637716442849,3,765
Language,scrambled,32,layer_32,single_pairwise,-0.007120930143984191,-0.018480882891252454,-0.0010810357219957674,3,765
Language,scrambled,32,layer_32,single_triplet,-0.00032524062919528216,-0.0023076712082269334,-0.0007606550579732918,3,765
Language,taskvec_a0p25,0,embedding,all_single_formats,0.03188105778396057,0.02097800517721621,0.0,3,765
Language,taskvec_a0p25,0,embedding,mean_rdm,0.03188105778396057,0.02097800517721621,0.0,3,765
Language,taskvec_a0p25,0,embedding,mean_repr,0.03188105778396057,0.02097800517721621,0.0,3,765
Language,taskvec_a0p25,0,embedding,mean_repr_plus_single_formats,0.03188105778396057,0.02097800517721621,0.0,3,765
Language,taskvec_a0p25,0,embedding,single_feature_listing,0.03188105778396057,0.02097800517721621,0.0,3,765
Language,taskvec_a0p25,0,embedding,single_pairwise,0.03188105778396057,0.02097800517721621,0.0,3,765
Language,taskvec_a0p25,0,embedding,single_triplet,0.03188105778396057,0.02097800517721621,0.0,3,765
Language,taskvec_a0p25,1,layer_1,all_single_formats,0.004919373650668423,-0.005285796828904306,-0.0015912058727972263,3,765
Language,taskvec_a0p25,1,layer_1,mean_rdm,0.005259695601529301,0.000705817666241467,-0.0011004959194207409,3,765
Language,taskvec_a0p25,1,layer_1,mean_repr,0.00704089287192747,0.004248066703066337,-0.0010922876357189655,3,765
Language,taskvec_a0p25,1,layer_1,mean_repr_plus_single_formats,0.0008738150041496494,-0.00361826484360963,-0.0020198595254796725,3,765
Language,taskvec_a0p25,1,layer_1,single_feature_listing,0.03766253308974564,0.026753597013833213,0.0003686708735910112,3,765
Language,taskvec_a0p25,1,layer_1,single_pairwise,-0.01134484052310007,-0.01168119392348868,-0.0015998119868269416,3,765
Language,taskvec_a0p25,1,layer_1,single_triplet,0.010554270390510859,0.005678089497980284,-0.0006948374886412608,3,765
Language,taskvec_a0p25,2,layer_2,all_single_formats,-0.011799674565465103,-0.013790221568922295,-0.002428112546787468,3,765
Language,taskvec_a0p25,2,layer_2,mean_rdm,0.00018292470202772165,-0.016750737039720406,-0.0011905438190806805,3,765
Language,taskvec_a0p25,2,layer_2,mean_repr,0.00016905631670462452,-0.010833199537293536,-0.0011806348245949987,3,765
Language,taskvec_a0p25,2,layer_2,mean_repr_plus_single_formats,-0.012284109688196125,-0.0007643484079254062,-0.0026088810500498973,3,765
Language,taskvec_a0p25,2,layer_2,single_feature_listing,0.02556663229147156,0.018388963448351465,8.586655096332052e-05,3,765
Language,taskvec_a0p25,2,layer_2,single_pairwise,-0.018438485355475927,-0.020734338782651702,-0.0020355147754950544,3,765
Language,taskvec_a0p25,2,layer_2,single_triplet,0.005849300369376486,-0.008498447474533854,-0.0008629323128143129,3,765
Language,taskvec_a0p25,3,layer_3,all_single_formats,-0.010066166940688197,-0.011136467582626758,-0.002178859839449876,3,765
Language,taskvec_a0p25,3,layer_3,mean_rdm,0.0057200286091165856,-0.007533641774527717,-0.0009435319637961884,3,765
Language,taskvec_a0p25,3,layer_3,mean_repr,0.0032820310809862975,-0.0038528256070699354,-0.0010327722351908264,3,765
Language,taskvec_a0p25,3,layer_3,mean_repr_plus_single_formats,-0.012692453800528821,-0.004224666914870606,-0.0025726840651538,3,765
Language,taskvec_a0p25,3,layer_3,single_feature_listing,0.026901089282945975,0.028258733218201725,7.725569279903866e-05,3,765
Language,taskvec_a0p25,3,layer_3,single_pairwise,-0.014238876669381334,-0.010389711455326552,-0.001769970273769091,3,765
Language,taskvec_a0p25,3,layer_3,single_triplet,0.011558346799521613,-0.00017508295131101812,-0.0006967989040713718,3,765
Language,taskvec_a0p25,4,layer_4,all_single_formats,-0.0032397337478916196,0.004214499309308658,-0.0013991738995764447,3,765
Language,taskvec_a0p25,4,layer_4,mean_rdm,0.013837883209542707,0.01189138995903384,-0.00027784153420740143,3,765
Language,taskvec_a0p25,4,layer_4,mean_repr,0.014501012239634625,0.02071338708226263,-0.00019379354342356306,3,765
Language,taskvec_a0p25,4,layer_4,mean_repr_plus_single_formats,0.0008442988341922052,0.009758765963609797,-0.0013414928173930047,3,765
Language,taskvec_a0p25,4,layer_4,single_feature_listing,0.018835035636254504,0.011996675603974086,-6.233601399622628e-05,3,765
Language,taskvec_a0p25,4,layer_4,single_pairwise,0.011264907059141216,0.016235334144776157,-0.00035359421948992037,3,765
Language,taskvec_a0p25,4,layer_4,single_triplet,0.010578914143562787,0.008526654092072582,-0.00043555772334210224,3,765
Language,taskvec_a0p25,5,layer_5,all_single_formats,7.839541675212028e-05,0.0029568433390881276,-0.0015115419029564,3,765
Language,taskvec_a0p25,5,layer_5,mean_rdm,0.005305482147244579,0.005976541779343483,-0.0008085121215361349,3,765
Language,taskvec_a0p25,5,layer_5,mean_repr,0.0057120799956929735,0.00821564865973,-0.0008443163804700374,3,765
Language,taskvec_a0p25,5,layer_5,mean_repr_plus_single_formats,0.005246960470698482,0.003175527270313299,-0.0012403271745489903,3,765
Language,taskvec_a0p25,5,layer_5,single_feature_listing,0.00870968283609109,0.005971949381049245,-0.0004729111813053984,3,765
Language,taskvec_a0p25,5,layer_5,single_pairwise,0.00672383183631296,0.015491312013347622,-0.0004983714969896506,3,765
Language,taskvec_a0p25,5,layer_5,single_triplet,0.0012610110962829907,0.0038895469241697657,-0.0010139524198951033,3,765
Language,taskvec_a0p25,6,layer_6,all_single_formats,-0.003666801922603214,-0.0021538437346240668,-0.0017853806965009156,3,765
Language,taskvec_a0p25,6,layer_6,mean_rdm,-0.0018477583989927172,0.0029367136243859553,-0.001159176192124282,3,765
Language,taskvec_a0p25,6,layer_6,mean_repr,-0.0020685863304250695,0.002536040275154349,-0.0011787518679176785,3,765
Language,taskvec_a0p25,6,layer_6,mean_repr_plus_single_formats,0.0034642147351482376,-0.0025793821508845855,-0.0016066927251426517,3,765
Language,taskvec_a0p25,6,layer_6,single_feature_listing,0.006065497457338555,0.010637093408577186,-0.0004975422120231018,3,765
Language,taskvec_a0p25,6,layer_6,single_pairwise,-0.003166388681735636,0.006508697099971954,-0.0010286885174093003,3,765
Language,taskvec_a0p25,6,layer_6,single_triplet,-0.006526071296720971,-0.003990838790826889,-0.0012720903552658758,3,765
Language,taskvec_a0p25,7,layer_7,all_single_formats,0.02346469599599599,0.023106428651776395,0.0007444080469710679,3,765
Language,taskvec_a0p25,7,layer_7,mean_rdm,0.020555274893615402,0.025917038950238502,0.0005194377557293425,3,765
Language,taskvec_a0p25,7,layer_7,mean_repr,0.018976326686869,0.0187054994148266,0.00047873496747119493,3,765
Language,taskvec_a0p25,7,layer_7,mean_repr_plus_single_formats,0.02166661773692013,0.023957585895940724,-7.117305280853377e-05,3,765
Language,taskvec_a0p25,7,layer_7,single_feature_listing,0.013687570421758862,0.0161019580324486,6.0977028376596465e-06,3,765
Language,taskvec_a0p25,7,layer_7,single_pairwise,0.023281145254603158,0.02805203062182592,0.0008061527250794454,3,765
Language,taskvec_a0p25,7,layer_7,single_triplet,0.020809187394987463,0.027094712139272253,0.0005476831941189086,3,765
Language,taskvec_a0p25,8,layer_8,all_single_formats,0.025505254185737663,0.036688553822505944,0.0006949513430789164,3,765
Language,taskvec_a0p25,8,layer_8,mean_rdm,0.019944197073860928,0.0214019519837061,0.0004516891317630778,3,765
Language,taskvec_a0p25,8,layer_8,mean_repr,0.01951204586115451,0.017566271925909777,0.0004215987856961793,3,765
