arm,layer,layer_name,format_a,format_b,cross_format_rdm_spearman,linear_cka,retrieval_top1,retrieval_top5,retrieval_margin,concept_label_alignment,format_label_alignment,concept_minus_format_alignment
base,18,layer_18,__mean__,__mean__,0.2110765939847273,0.2793700347344081,0.033854166666666664,0.11067708333333333,-0.01945260741437475,0.008114944212138653,0.9871561527252197,-0.9790412085130811
base,19,layer_19,triplet,pairwise,0.1994806515018758,0.18407012522220612,0.015625,0.0703125,-0.027285464573651552,,,
base,19,layer_19,triplet,feature_listing,0.27194823934488127,0.44263285398483276,0.05859375,0.15234375,-0.021372288931161165,,,
base,19,layer_19,pairwise,feature_listing,0.21186750424012912,0.20967558026313782,0.0078125,0.06640625,-0.012435245793312788,,,
base,19,layer_19,__mean__,__mean__,0.22776546502896208,0.2787928531567256,0.02734375,0.09635416666666667,-0.02036433309937517,0.008620278909802437,0.9897701144218445,-0.981149835512042
base,20,layer_20,triplet,pairwise,0.20614652005483325,0.1918140947818756,0.01171875,0.0625,-0.024811850860714912,,,
base,20,layer_20,triplet,feature_listing,0.30582562303708233,0.492445170879364,0.0625,0.17578125,-0.014314937870949507,,,
base,20,layer_20,pairwise,feature_listing,0.20283486441260015,0.19349095225334167,0.0078125,0.0703125,-0.01259643118828535,,,
base,20,layer_20,__mean__,__mean__,0.2382690025015052,0.2925834059715271,0.02734375,0.10286458333333333,-0.017241073306649923,0.007874919101595879,0.9886882901191711,-0.9808133710175753
base,21,layer_21,triplet,pairwise,0.16646076096003853,0.1883023977279663,0.00390625,0.06640625,-0.025657122023403645,,,
base,21,layer_21,triplet,feature_listing,0.27708913373937155,0.4626401662826538,0.0703125,0.1640625,-0.015407728962600231,,,
base,21,layer_21,pairwise,feature_listing,0.19985693786598788,0.19395066797733307,0.015625,0.05859375,-0.014638429041951895,,,
base,21,layer_21,__mean__,__mean__,0.214468944188466,0.28163107732931775,0.029947916666666668,0.09635416666666667,-0.01856776000931859,0.008396784774959087,0.9926175475120544,-0.9842207627370954
base,22,layer_22,triplet,pairwise,0.14581512134340294,0.18264441192150116,0.015625,0.0703125,-0.0268786926753819,,,
base,22,layer_22,triplet,feature_listing,0.296715342904364,0.5320358872413635,0.08984375,0.1953125,-0.01608162047341466,,,
base,22,layer_22,pairwise,feature_listing,0.1967126599945204,0.18718507885932922,0.0078125,0.05859375,-0.016203727573156357,,,
base,22,layer_22,__mean__,__mean__,0.21308104141409578,0.30062179267406464,0.037760416666666664,0.10807291666666667,-0.01972134690731764,0.010761518962681293,0.9935915470123291,-0.9828300280496478
base,23,layer_23,triplet,pairwise,0.09744138132979267,0.16521748900413513,0.015625,0.08203125,-0.027112616691738367,,,
base,23,layer_23,triplet,feature_listing,0.3021000829769658,0.6102911829948425,0.125,0.32421875,-0.015286633279174566,,,
base,23,layer_23,pairwise,feature_listing,0.1719996412692332,0.16879242658615112,0.01171875,0.0625,-0.013197816209867597,,,
base,23,layer_23,__mean__,__mean__,0.1905137018586639,0.3147670328617096,0.05078125,0.15625,-0.01853235539359351,0.014368696138262749,0.9920573234558105,-0.9776886273175478
base,24,layer_24,triplet,pairwise,0.10026713250458252,0.16489897668361664,0.0234375,0.08984375,-0.02964737080037594,,,
base,24,layer_24,triplet,feature_listing,0.2852539421657809,0.6176575422286987,0.10546875,0.25,-0.01717277057468891,,,
base,24,layer_24,pairwise,feature_listing,0.1678548295983367,0.1641690582036972,0.01171875,0.046875,-0.012642495334148407,,,
base,24,layer_24,__mean__,__mean__,0.18445863475623336,0.3155751923720042,0.046875,0.12890625,-0.019820878903071087,0.014725947752594948,0.9904224872589111,-0.9756965395063162
base,25,layer_25,triplet,pairwise,0.11570519711332261,0.1610977202653885,0.05078125,0.16015625,-0.02721865428611636,,,
base,25,layer_25,triplet,feature_listing,0.3191173678383823,0.6097162961959839,0.078125,0.26171875,-0.019787635654211044,,,
base,25,layer_25,pairwise,feature_listing,0.16688507579002712,0.16155605018138885,0.015625,0.05859375,-0.010889963712543249,,,
base,25,layer_25,__mean__,__mean__,0.20056921358057733,0.3107900222142537,0.048177083333333336,0.16015625,-0.01929875121762355,0.017514552921056747,0.9898802042007446,-0.9723656512796879
base,26,layer_26,triplet,pairwise,0.12634894691992457,0.15724802017211914,0.0625,0.19140625,-0.027434040093794465,,,
base,26,layer_26,triplet,feature_listing,0.3178718258853163,0.6224862337112427,0.10546875,0.30078125,-0.01972811808809638,,,
base,26,layer_26,pairwise,feature_listing,0.16099294127483438,0.17037056386470795,0.01953125,0.06640625,-0.012527854647487402,,,
base,26,layer_26,__mean__,__mean__,0.20173790469335842,0.31670160591602325,0.0625,0.18619791666666666,-0.019896670943126082,0.018506798893213272,0.9870487451553345,-0.9685419462621212
base,27,layer_27,triplet,pairwise,0.13145525352205753,0.16713003814220428,0.0546875,0.16796875,-0.02700819168239832,,,
base,27,layer_27,triplet,feature_listing,0.2966246806742886,0.6287099123001099,0.12109375,0.328125,-0.01824489189311862,,,
base,27,layer_27,pairwise,feature_listing,0.1558389713436547,0.1711677610874176,0.0234375,0.11328125,-0.010377519996836782,,,
base,27,layer_27,__mean__,__mean__,0.1946396351800003,0.3223359038432439,0.06640625,0.203125,-0.018543534524117906,0.019061854109168053,0.9898550510406494,-0.9707931969314814
base,28,layer_28,triplet,pairwise,0.1223092661181673,0.16842308640480042,0.05859375,0.18359375,-0.02550063794478774,,,
base,28,layer_28,triplet,feature_listing,0.2719745698244948,0.6466046571731567,0.140625,0.4296875,-0.016035623848438263,,,
base,28,layer_28,pairwise,feature_listing,0.16239230288870385,0.18062767386436462,0.046875,0.19140625,-0.009364282479509711,,,
base,28,layer_28,__mean__,__mean__,0.18555871294378865,0.3318851391474406,0.08203125,0.2682291666666667,-0.016966848090911906,0.020859304815530777,0.9882057905197144,-0.9673464857041836
base,29,layer_29,triplet,pairwise,0.1429247897791667,0.18729159235954285,0.13671875,0.43359375,-0.022433369886130095,,,
base,29,layer_29,triplet,feature_listing,0.3139220919904945,0.7035399675369263,0.2265625,0.62890625,-0.012099127285182476,,,
base,29,layer_29,pairwise,feature_listing,0.17065191452624148,0.2049856334924698,0.1328125,0.3828125,-0.010829743696376681,,,
base,29,layer_29,__mean__,__mean__,0.20916626543196756,0.365272397796313,0.16536458333333334,0.4817708333333333,-0.015120746955896417,0.026410426944494247,0.9874908924102783,-0.9610804654657841
base,30,layer_30,triplet,pairwise,0.1842408417998765,0.2291281819343567,0.20703125,0.52734375,-0.017763167852535844,,,
base,30,layer_30,triplet,feature_listing,0.34461597502259306,0.7079361081123352,0.27734375,0.7734375,-0.00952320545911789,,,
base,30,layer_30,pairwise,feature_listing,0.23656496821244935,0.24989967048168182,0.20703125,0.55078125,-0.009817162761464715,,,
base,30,layer_30,__mean__,__mean__,0.2551405950116396,0.3956546535094579,0.23046875,0.6171875,-0.01236784535770615,0.03196059539914131,0.9851837754249573,-0.953223180025816
base,31,layer_31,triplet,pairwise,0.201584413772654,0.26714369654655457,0.24609375,0.6015625,-0.01982191391289234,,,
base,31,layer_31,triplet,feature_listing,0.36456728006210753,0.7186589241027832,0.26953125,0.8046875,-0.01119223888963461,,,
base,31,layer_31,pairwise,feature_listing,0.2553564876802336,0.2915128469467163,0.24609375,0.55859375,-0.013784575741738081,,,
base,31,layer_31,__mean__,__mean__,0.27383606050499837,0.425771822532018,0.25390625,0.6549479166666666,-0.01493290951475501,0.040639910846948624,0.9819207787513733,-0.9412808679044247
base,32,layer_32,triplet,pairwise,0.21680883903246298,0.3779441714286804,0.2890625,0.63671875,-0.0214576629223302,,,
base,32,layer_32,triplet,feature_listing,0.3929244688234687,0.7308594584465027,0.25390625,0.859375,-0.013593969400972128,,,
base,32,layer_32,pairwise,feature_listing,0.3137362200471221,0.4234170913696289,0.2578125,0.58984375,-0.013700989075005054,,,
base,32,layer_32,__mean__,__mean__,0.3078231759676846,0.5107402404149374,0.2669270833333333,0.6953125,-0.016250873799435794,0.04141099750995636,0.9856941103935242,-0.9442831128835678
scrambled,0,embedding,triplet,pairwise,nan,nan,0.0078125,0.0390625,0.0,,,
scrambled,0,embedding,triplet,feature_listing,nan,nan,0.0078125,0.0390625,0.0,,,
scrambled,0,embedding,pairwise,feature_listing,nan,nan,0.0078125,0.0390625,0.0,,,
scrambled,0,embedding,__mean__,__mean__,nan,nan,0.0078125,0.0390625,0.0,0.0,4.214647120193149e-08,-4.214647120193149e-08
scrambled,1,layer_1,triplet,pairwise,0.5594687581128246,0.2189626842737198,0.01953125,0.0703125,-0.00046776793897151947,,,
scrambled,1,layer_1,triplet,feature_listing,0.6440240339482264,0.5161713361740112,0.02734375,0.078125,-0.00026343949139118195,,,
scrambled,1,layer_1,pairwise,feature_listing,0.49335377750243004,0.17496314644813538,0.03515625,0.1015625,-0.0001341255847364664,,,
scrambled,1,layer_1,__mean__,__mean__,0.565615523187827,0.30336572229862213,0.02734375,0.08333333333333333,-0.0002884443383663893,0.004911255091428757,0.9276713132858276,-0.9227600581943989
scrambled,2,layer_2,triplet,pairwise,0.5882286979820691,0.27150896191596985,0.02734375,0.12890625,-0.00034231855534017086,,,
scrambled,2,layer_2,triplet,feature_listing,0.6891536457939039,0.49996867775917053,0.0859375,0.16796875,-0.00013780314475297928,,,
scrambled,2,layer_2,pairwise,feature_listing,0.500233822081041,0.20738282799720764,0.0390625,0.06640625,-0.00018399511463940144,,,
scrambled,2,layer_2,__mean__,__mean__,0.592538721952338,0.32628682255744934,0.05078125,0.12109375,-0.00022137227157751718,0.004879215266555548,0.8672447800636292,-0.8623655647970736
scrambled,3,layer_3,triplet,pairwise,0.6219033757140418,0.3005756139755249,0.04296875,0.1875,-0.00036520324647426605,,,
scrambled,3,layer_3,triplet,feature_listing,0.7039699054665588,0.5455850958824158,0.15625,0.30078125,-0.00014895247295498848,,,
scrambled,3,layer_3,pairwise,feature_listing,0.5585488731815843,0.3088349997997284,0.03125,0.109375,-0.00017087510786950588,,,
scrambled,3,layer_3,__mean__,__mean__,0.6281407181207284,0.3849985698858897,0.07682291666666667,0.19921875,-0.00022834360909958681,0.006455530412495136,0.8824065327644348,-0.8759510023519397
scrambled,4,layer_4,triplet,pairwise,0.6878954622267768,0.37346985936164856,0.1015625,0.29296875,-0.0003188059199601412,,,
scrambled,4,layer_4,triplet,feature_listing,0.7400429417252361,0.5780765414237976,0.20703125,0.4375,-0.00013690651394426823,,,
scrambled,4,layer_4,pairwise,feature_listing,0.6111485963543852,0.37069040536880493,0.07421875,0.18359375,-0.0001541378442198038,,,
scrambled,4,layer_4,__mean__,__mean__,0.6796956667687993,0.44074560205141705,0.12760416666666666,0.3046875,-0.0002032834260414044,0.008807467296719551,0.8846513628959656,-0.875843895599246
scrambled,5,layer_5,triplet,pairwise,0.6680119221491132,0.4151748716831207,0.1015625,0.25,-0.00032486976124346256,,,
scrambled,5,layer_5,triplet,feature_listing,0.729574756115674,0.5963330864906311,0.23828125,0.41796875,-0.00011758063919842243,,,
scrambled,5,layer_5,pairwise,feature_listing,0.5702143955761563,0.40568721294403076,0.0703125,0.14453125,-0.00016727857291698456,,,
scrambled,5,layer_5,__mean__,__mean__,0.6559336912803145,0.4723983903725942,0.13671875,0.2708333333333333,-0.00020324299111962318,0.00831824541091919,0.8861740827560425,-0.8778558373451233
scrambled,6,layer_6,triplet,pairwise,0.6530227254589097,0.4436924159526825,0.07421875,0.23046875,-0.0003407497424632311,,,
scrambled,6,layer_6,triplet,feature_listing,0.709715420795096,0.6030939817428589,0.2421875,0.421875,-0.00012582028284668922,,,
scrambled,6,layer_6,pairwise,feature_listing,0.5649881257815821,0.44342565536499023,0.05078125,0.1328125,-0.0001772546675056219,,,
scrambled,6,layer_6,__mean__,__mean__,0.6425754240118625,0.4967373510201772,0.12239583333333333,0.26171875,-0.00021460823093851408,0.008818215690553188,0.9101807475090027,-0.9013625318184495
scrambled,7,layer_7,triplet,pairwise,0.666901740390009,0.5024316906929016,0.07421875,0.2265625,-0.00032079126685857773,,,
scrambled,7,layer_7,triplet,feature_listing,0.6793255926696048,0.6081540584564209,0.22265625,0.44140625,-0.00011843536049127579,,,
scrambled,7,layer_7,pairwise,feature_listing,0.609052068190837,0.5323330163955688,0.0703125,0.1875,-0.000192736042663455,,,
scrambled,7,layer_7,__mean__,__mean__,0.651759800416817,0.5476395885149637,0.12239583333333333,0.28515625,-0.0002106542233377695,0.009724481962621212,0.9159013032913208,-0.9061768213286996
scrambled,8,layer_8,triplet,pairwise,0.5983535081704963,0.5475330948829651,0.10546875,0.22265625,-0.0002598459832370281,,,
scrambled,8,layer_8,triplet,feature_listing,0.6332461823836232,0.6015907526016235,0.1796875,0.375,-0.0002765171229839325,,,
scrambled,8,layer_8,pairwise,feature_listing,0.5693421557383513,0.5450664162635803,0.06640625,0.20703125,-0.00014449236914515495,,,
scrambled,8,layer_8,__mean__,__mean__,0.6003139487641569,0.5647300879160563,0.1171875,0.2682291666666667,-0.00022695182512203851,0.008821244351565838,0.9579429626464844,-0.9491217182949185
scrambled,9,layer_9,triplet,pairwise,0.4817470233878477,0.5291793942451477,0.109375,0.265625,-0.00018417974933981895,,,
scrambled,9,layer_9,triplet,feature_listing,0.38918344751151945,0.4905799627304077,0.1015625,0.23828125,-0.00027447217144072056,,,
scrambled,9,layer_9,pairwise,feature_listing,0.50911622900926,0.5551530122756958,0.12890625,0.26171875,-9.121489711105824e-05,,,
scrambled,9,layer_9,__mean__,__mean__,0.4600155666362091,0.5249707897504171,0.11328125,0.2552083333333333,-0.00018328893929719925,0.010923604480922222,0.9733972549438477,-0.9624736504629254
scrambled,10,layer_10,triplet,pairwise,0.4731308434677805,0.5240674018859863,0.10546875,0.23828125,-0.0001970999874174595,,,
scrambled,10,layer_10,triplet,feature_listing,0.40772651658586223,0.5146545767784119,0.09765625,0.2265625,-0.00024666101671755314,,,
scrambled,10,layer_10,pairwise,feature_listing,0.4991722241247507,0.5608875751495361,0.08984375,0.21875,-0.00011825328692793846,,,
scrambled,10,layer_10,__mean__,__mean__,0.4600098613927978,0.5332031846046448,0.09765625,0.22786458333333334,-0.0001873380970209837,0.010337095707654953,0.9663956761360168,-0.9560585804283619
scrambled,11,layer_11,triplet,pairwise,0.48505232955112704,0.5129243731498718,0.08203125,0.1953125,-0.00023719901219010353,,,
scrambled,11,layer_11,triplet,feature_listing,0.41244059648606624,0.510740339756012,0.09765625,0.1953125,-0.00023227743804454803,,,
scrambled,11,layer_11,pairwise,feature_listing,0.49975196091345325,0.5475659966468811,0.0859375,0.20703125,-0.0001392753329128027,,,
scrambled,11,layer_11,__mean__,__mean__,0.4657482956502155,0.5237435698509216,0.08854166666666667,0.19921875,-0.00020291726104915142,0.009169374592602253,0.9567908048629761,-0.9476214302703738
scrambled,12,layer_12,triplet,pairwise,0.39779474151687294,0.4734855890274048,0.0546875,0.1953125,-0.00032516196370124817,,,
scrambled,12,layer_12,triplet,feature_listing,0.29740446001832865,0.45993977785110474,0.046875,0.15234375,-0.0003138680476695299,,,
scrambled,12,layer_12,pairwise,feature_listing,0.546089622138922,0.616613507270813,0.08984375,0.26953125,-0.00016117095947265625,,,
scrambled,12,layer_12,__mean__,__mean__,0.41376294122470786,0.5166796247164408,0.06380208333333333,0.20572916666666666,-0.0002667336569478114,0.009007240645587444,0.9447455406188965,-0.935738299973309
scrambled,13,layer_13,triplet,pairwise,0.3634426769066875,0.4922906756401062,0.06640625,0.1796875,-0.0002795546315610409,,,
scrambled,13,layer_13,triplet,feature_listing,0.36718458640017565,0.5166870951652527,0.04296875,0.1484375,-0.00022970582358539104,,,
scrambled,13,layer_13,pairwise,feature_listing,0.4238478908920983,0.6142469644546509,0.109375,0.20703125,-0.00015275506302714348,,,
scrambled,13,layer_13,__mean__,__mean__,0.3848250513996538,0.5410749117533366,0.07291666666666667,0.17838541666666666,-0.0002206718393911918,0.009704203344881535,0.9397420883178711,-0.9300378849729896
scrambled,14,layer_14,triplet,pairwise,0.3517059844744573,0.47783902287483215,0.04296875,0.10546875,-0.0005620138254016638,,,
scrambled,14,layer_14,triplet,feature_listing,0.2927353805562745,0.4490542709827423,0.0234375,0.07421875,-0.0005166432820260525,,,
scrambled,14,layer_14,pairwise,feature_listing,0.4805398007114496,0.6263625025749207,0.125,0.2421875,-0.0003579773474484682,,,
scrambled,14,layer_14,__mean__,__mean__,0.37499372191406044,0.517751932144165,0.06380208333333333,0.140625,-0.0004788781516253948,0.007207763381302357,0.9603444933891296,-0.9531367300078273
scrambled,15,layer_15,triplet,pairwise,0.2889527849557345,0.3845207989215851,0.0703125,0.17578125,-0.000938900513574481,,,
scrambled,15,layer_15,triplet,feature_listing,0.1355830660276083,0.27471300959587097,0.01171875,0.1015625,-0.0010734403040260077,,,
scrambled,15,layer_15,pairwise,feature_listing,0.7533024019187035,0.7874906659126282,0.08984375,0.32421875,-0.0004273338709026575,,,
scrambled,15,layer_15,__mean__,__mean__,0.39261275096734877,0.48224149147669476,0.057291666666666664,0.20052083333333334,-0.0008132248961677154,0.015669792890548706,0.9448948502540588,-0.9292250573635101
scrambled,16,layer_16,triplet,pairwise,0.2149531632474125,0.43745410442352295,0.28125,0.578125,-0.0067773687187582254,,,
scrambled,16,layer_16,triplet,feature_listing,0.11440672708061046,0.29323145747184753,0.01953125,0.08984375,-0.014308611862361431,,,
scrambled,16,layer_16,pairwise,feature_listing,0.7202524936387689,0.741318941116333,0.33984375,0.6640625,-0.0012389132753014565,,,
scrambled,16,layer_16,__mean__,__mean__,0.3498707946555973,0.4906681676705678,0.21354166666666666,0.4440104166666667,-0.007441631285473704,0.06644649058580399,0.9476983547210693,-0.8812518641352654
scrambled,17,layer_17,triplet,pairwise,0.3426502866550316,0.48373928666114807,0.34375,0.734375,-0.005117501365020871,,,
scrambled,17,layer_17,triplet,feature_listing,0.09985836380140163,0.2471601366996765,0.0078125,0.06640625,-0.046913325786590576,,,
scrambled,17,layer_17,pairwise,feature_listing,0.3454716090792015,0.3368164002895355,0.0546875,0.1875,-0.01951994188129902,,,
scrambled,17,layer_17,__mean__,__mean__,0.2626600865118782,0.35590527455012005,0.13541666666666666,0.3294270833333333,-0.02385025634430349,0.0860489159822464,0.8222784399986267,-0.7362295240163803
scrambled,18,layer_18,triplet,pairwise,0.2926089138207812,0.42519617080688477,0.29296875,0.67578125,-0.007989277830347419,,,
scrambled,18,layer_18,triplet,feature_listing,0.11410598801599177,0.24208666384220123,0.01171875,0.046875,-0.04971478506922722,,,
scrambled,18,layer_18,pairwise,feature_listing,0.3725364258320268,0.4236508011817932,0.078125,0.2109375,-0.01968728844076395,,,
scrambled,18,layer_18,__mean__,__mean__,0.2597504425562666,0.3636445452769597,0.12760416666666666,0.3111979166666667,-0.025797117113446195,0.07081520557403564,0.785080075263977,-0.7142648696899414
scrambled,19,layer_19,triplet,pairwise,0.30228438739523555,0.42456796765327454,0.3125,0.671875,-0.007875754497945309,,,
scrambled,19,layer_19,triplet,feature_listing,0.06589995560082751,0.22922669351100922,0.01171875,0.0546875,-0.05014333128929138,,,
scrambled,19,layer_19,pairwise,feature_listing,0.30570096468872426,0.444095253944397,0.10546875,0.30078125,-0.017725561745464802,,,
scrambled,19,layer_19,__mean__,__mean__,0.2246284358949291,0.3659633050362269,0.14322916666666666,0.3424479166666667,-0.02524821584423383,0.07928533852100372,0.7779226899147034,-0.6986373513936996
scrambled,20,layer_20,triplet,pairwise,0.3274966101589732,0.41922706365585327,0.3046875,0.6640625,-0.008152406197041273,,,
scrambled,20,layer_20,triplet,feature_listing,0.05473829702443091,0.22439193725585938,0.015625,0.0546875,-0.037201917730271816,,,
scrambled,20,layer_20,pairwise,feature_listing,0.30863243172480664,0.46642518043518066,0.09765625,0.34375,-0.014610043726861477,,,
scrambled,20,layer_20,__mean__,__mean__,0.23028911296940358,0.3700147271156311,0.13932291666666666,0.3541666666666667,-0.019988122551391523,0.06258343160152435,0.8974271416664124,-0.834843710064888
scrambled,21,layer_21,triplet,pairwise,0.28422214647238675,0.43038827180862427,0.3046875,0.65625,-0.009222489781677723,,,
scrambled,21,layer_21,triplet,feature_listing,0.03629921562964863,0.21829868853092194,0.015625,0.0625,-0.0346201378852129,,,
scrambled,21,layer_21,pairwise,feature_listing,0.34944162508574533,0.4964992105960846,0.16796875,0.4375,-0.011211208067834377,,,
scrambled,21,layer_21,__mean__,__mean__,0.22332099572926023,0.38172872364521027,0.16276041666666666,0.3854166666666667,-0.018351278578241665,0.06015384942293167,0.9119355082511902,-0.8517816588282585
scrambled,22,layer_22,triplet,pairwise,0.32466218462122126,0.46561291813850403,0.32421875,0.69140625,-0.009742410853505135,,,
scrambled,22,layer_22,triplet,feature_listing,0.10735843040518413,0.31021225452423096,0.01171875,0.0859375,-0.02944099437445402,,,
scrambled,22,layer_22,pairwise,feature_listing,0.5275677592703736,0.6446870565414429,0.28515625,0.68359375,-0.006405713967978954,,,
scrambled,22,layer_22,__mean__,__mean__,0.31986279143225965,0.47350407640139264,0.20703125,0.4869791666666667,-0.015196373065312704,0.07838023453950882,0.903250515460968,-0.8248702809214592
scrambled,23,layer_23,triplet,pairwise,0.2521737088240643,0.47684919834136963,0.3359375,0.6875,-0.00999883422628045,,,
scrambled,23,layer_23,triplet,feature_listing,0.061662035893184475,0.3061528503894806,0.0234375,0.109375,-0.026218151673674583,,,
scrambled,23,layer_23,pairwise,feature_listing,0.4985217312869922,0.6234660148620605,0.2421875,0.6171875,-0.011318976292386651,,,
scrambled,23,layer_23,__mean__,__mean__,0.270785825334747,0.4688226878643036,0.20052083333333334,0.4713541666666667,-0.01584532073078056,0.05527621880173683,0.9046790599822998,-0.849402841180563
scrambled,24,layer_24,triplet,pairwise,0.30461857498454065,0.5028352737426758,0.3203125,0.765625,-0.008495161309838295,,,
scrambled,24,layer_24,triplet,feature_listing,0.060362332409087116,0.33475977182388306,0.01171875,0.12890625,-0.027497675269842148,,,
scrambled,24,layer_24,pairwise,feature_listing,0.4746762194315165,0.6539173722267151,0.359375,0.74609375,-0.006416368298232555,,,
scrambled,24,layer_24,__mean__,__mean__,0.2798857089417148,0.4971708059310913,0.23046875,0.546875,-0.014136401625970999,0.05798597261309624,0.9087855219841003,-0.8507995493710041
scrambled,25,layer_25,triplet,pairwise,0.20599681397697048,0.4883389472961426,0.33203125,0.77734375,-0.012759661301970482,,,
scrambled,25,layer_25,triplet,feature_listing,-0.01965014199693296,0.3352981209754944,0.01953125,0.140625,-0.03430329356342554,,,
scrambled,25,layer_25,pairwise,feature_listing,0.5131032166489521,0.6779412627220154,0.390625,0.81640625,-0.0047517335042357445,,,
scrambled,25,layer_25,__mean__,__mean__,0.23314996287632986,0.5005261103312174,0.24739583333333334,0.578125,-0.017271562789877255,0.06765734404325485,0.9036527872085571,-0.8359954431653023
scrambled,26,layer_26,triplet,pairwise,0.35286511720683333,0.5146011710166931,0.328125,0.81640625,-0.013316967524588108,,,
scrambled,26,layer_26,triplet,feature_listing,0.019166134390626356,0.3642648160457611,0.01171875,0.11328125,-0.04013816826045513,,,
scrambled,26,layer_26,pairwise,feature_listing,0.48881107634656296,0.67795330286026,0.38671875,0.8125,-0.00624669692479074,,,
scrambled,26,layer_26,__mean__,__mean__,0.2869474426480076,0.5189397633075714,0.2421875,0.5807291666666666,-0.019900610903277993,0.06689706444740295,0.8990289568901062,-0.8321318924427032
scrambled,27,layer_27,triplet,pairwise,0.30587397008981515,0.5265856385231018,0.35546875,0.875,-0.008381141582503915,,,
scrambled,27,layer_27,triplet,feature_listing,0.0004225161863907414,0.39066222310066223,0.01171875,0.109375,-0.04217669926583767,,,
scrambled,27,layer_27,pairwise,feature_listing,0.4493266179302005,0.6802617311477661,0.375,0.91796875,-0.006338263861835003,,,
scrambled,27,layer_27,__mean__,__mean__,0.2518743680688021,0.53250319759051,0.24739583333333334,0.6341145833333334,-0.018965368236725528,0.07846751809120178,0.8904668092727661,-0.8119992911815643
scrambled,28,layer_28,triplet,pairwise,0.37730655668266044,0.526483416557312,0.3828125,0.90625,-0.00796375353820622,,,
scrambled,28,layer_28,triplet,feature_listing,0.04279366501152785,0.4035261273384094,0.0078125,0.12109375,-0.051799969747662544,,,
scrambled,28,layer_28,pairwise,feature_listing,0.45364478214922965,0.6880373954772949,0.39453125,0.9453125,-0.004223566735163331,,,
scrambled,28,layer_28,__mean__,__mean__,0.2912483346144727,0.5393489797910055,0.26171875,0.6575520833333334,-0.021329096673677366,0.09321916103363037,0.8837465643882751,-0.7905274033546448
scrambled,29,layer_29,triplet,pairwise,0.37923463171071753,0.5262711644172668,0.37109375,0.88671875,-0.00907991430722177,,,
scrambled,29,layer_29,triplet,feature_listing,0.10395171176140437,0.40556609630584717,0.0078125,0.11328125,-0.05691937357187271,,,
scrambled,29,layer_29,pairwise,feature_listing,0.46434808606552197,0.6860796213150024,0.42578125,0.9296875,-0.005364101147279143,,,
scrambled,29,layer_29,__mean__,__mean__,0.3158448098458813,0.5393056273460388,0.2682291666666667,0.6432291666666666,-0.02378779634212454,0.08977078646421432,0.8801435828208923,-0.790372796356678
scrambled,30,layer_30,triplet,pairwise,0.35968547611565116,0.5171750783920288,0.3515625,0.8515625,-0.010452079819515347,,,
scrambled,30,layer_30,triplet,feature_listing,0.11049672833699759,0.3916466534137726,0.0078125,0.1171875,-0.06173189729452133,,,
scrambled,30,layer_30,pairwise,feature_listing,0.48027703169813396,0.6778001189231873,0.40234375,0.89453125,-0.007167894160374999,,,
scrambled,30,layer_30,__mean__,__mean__,0.3168197453835942,0.5288739502429962,0.25390625,0.62109375,-0.026450623758137226,0.076479971408844,0.8700294494628906,-0.7935494780540466
scrambled,31,layer_31,triplet,pairwise,0.37713911251728555,0.5216976404190063,0.3359375,0.890625,-0.011883086524903774,,,
scrambled,31,layer_31,triplet,feature_listing,0.14478891669737376,0.3640187978744507,0.0078125,0.109375,-0.08189161121845245,,,
scrambled,31,layer_31,pairwise,feature_listing,0.4524453275303813,0.6412026882171631,0.39453125,0.8984375,-0.006492772838100791,,,
scrambled,31,layer_31,__mean__,__mean__,0.3247911189150135,0.5089730421702067,0.24609375,0.6328125,-0.03342249019381901,0.07459594309329987,0.8859178423881531,-0.8113218992948532
scrambled,32,layer_32,triplet,pairwise,0.3194972056548386,0.45016416907310486,0.21484375,0.609375,-0.03584638214670122,,,
scrambled,32,layer_32,triplet,feature_listing,0.12031932664467486,0.3059174418449402,0.0078125,0.09765625,-0.06768881715834141,,,
scrambled,32,layer_32,pairwise,feature_listing,0.44227626364761774,0.5322452783584595,0.26953125,0.65625,-0.028556390199810266,,,
scrambled,32,layer_32,__mean__,__mean__,0.29403093198237706,0.4294422964255015,0.1640625,0.4544270833333333,-0.04403052983495096,0.0452326163649559,0.8488993048667908,-0.8036666885018349
lowLR,0,embedding,triplet,pairwise,nan,nan,0.0078125,0.0390625,0.0,,,
lowLR,0,embedding,triplet,feature_listing,nan,nan,0.0078125,0.0390625,0.0,,,
lowLR,0,embedding,pairwise,feature_listing,nan,nan,0.0078125,0.0390625,0.0,,,
lowLR,0,embedding,__mean__,__mean__,nan,nan,0.0078125,0.0390625,0.0,0.0,4.214647120193149e-08,-4.214647120193149e-08
lowLR,1,layer_1,triplet,pairwise,0.5735463773771577,0.5841805338859558,0.0390625,0.140625,-0.0050438083708286285,,,
lowLR,1,layer_1,triplet,feature_listing,0.7226293006898327,0.651070773601532,0.02734375,0.09765625,-0.0024066090118139982,,,
lowLR,1,layer_1,pairwise,feature_listing,0.5246721699503251,0.4703948497772217,0.015625,0.05859375,-0.005324873141944408,,,
lowLR,1,layer_1,__mean__,__mean__,0.6069492826724385,0.5685487190882365,0.02734375,0.09895833333333333,-0.004258430174862345,0.0031905982177704573,0.8317331075668335,-0.828542509349063
